sample_id	seqnames	start	end	width	strand	score	annotation	gene_seqnames	gene_start	gene_end	gene_width	gene_strand	gene_id	transcript_id	tss_distance	gene_version	gene_name	gene_source	gene_biotype
Neg-Ctrl_S14_L001.insertion_sites.filtered	8	3984434	3984434	1	+	1	Distal Intergenic	8	4044626	4047509	2884	1	ENSMUSG00000097657	ENSMUST00000181162	-60192	3	Gm7389	havana	processed_pseudogene
Neg-Ctrl_S14_L001.insertion_sites.filtered	18	43158597	43158597	1	+	1	Distal Intergenic	18	43068535	43071952	3418	1	ENSMUSG00000084959	ENSMUST00000151215	90062	2	4933407I08Rik	havana	lncRNA
Neg-Ctrl_S14_L001.insertion_sites.filtered	19	57554599	57554599	1	+	1	Distal Intergenic	19	57573193	57573388	196	1	ENSMUSG00000117978	ENSMUST00000237779	-18594	2	Gm50286	havana	processed_pseudogene
Neg-Ctrl_S14_L001.insertion_sites.filtered	10	128824477	128824477	1	-	1	Distal Intergenic	10	128794143	128796857	2715	2	ENSMUSG00000025347	ENSMUST00000026398	-27620	5	Tmt1b	ensembl_havana	protein_coding
Neg-Ctrl_S14_L001.insertion_sites.filtered	12	16125917	16125917	1	+	1	Distal Intergenic	12	16205102	16205624	523	1	ENSMUSG00000113142	ENSMUST00000221780	-79185	2	Gm18114	havana	processed_pseudogene
Neg-Ctrl_S14_L001.insertion_sites.filtered	17	43792526	43792526	1	+	1	Distal Intergenic	17	43765146	43765288	143	1	ENSMUSG00000064582	ENSMUST00000082648	27380	3	Gm25135	ensembl	snRNA
Neg-Ctrl_S14_L001.insertion_sites.filtered	1	175419754	175419754	1	-	1	Distal Intergenic	1	175428942	175431851	2910	2	ENSMUSG00000026526	ENSMUST00000130996	12097	15	Fh1	ensembl_havana	protein_coding
Neg-Ctrl_S14_L001.insertion_sites.filtered	19	31640266	31640266	1	-	1	Intron (ENSMUST00000065067/ENSMUSG00000052920, intron 1 of 17)	19	30545947	31641770	1095824	2	ENSMUSG00000052920	ENSMUST00000073581	1504	17	Prkg1	ensembl_havana	protein_coding
Neg-Ctrl_S14_L001.insertion_sites.filtered	X	35867163	35867163	1	-	1	Distal Intergenic	20	35875532	35908749	33218	2	ENSMUSG00000059708	ENSMUST00000133980	41586	13	Akap17b	ensembl_havana	protein_coding
Neg-Ctrl_S14_L001.insertion_sites.filtered	6	100243519	100243519	1	-	1	Intron (ENSMUST00000101118/ENSMUSG00000072872, intron 2 of 4)	6	100249571	100250659	1089	2	ENSMUSG00000107690	ENSMUST00000205178	7140	2	Gm44044	havana	TEC
Positive-Ctrl_S15_L001.insertion_sites.filtered	3	58134537	58134537	1	+	59	Intron (ENST00000490882/ENSG00000136068, intron 27 of 46)	3	58132837	58172243	39407	1	ENSG00000136068	ENST00000682297	1700	16	FLNB	ensembl_havana	protein_coding
Positive-Ctrl_S15_L001.insertion_sites.filtered	1	57351419	57351419	1	+	51	Distal Intergenic	1	57386576	57387450	875	1	ENSG00000227935	ENST00000422038	-35157	1	NA	havana	lncRNA
Positive-Ctrl_S15_L001.insertion_sites.filtered	12	92425159	92425159	1	+	50	Exon (ENST00000586526/ENSG00000257127, exon 1 of 1)	12	92423959	92430954	6996	1	ENSG00000257127	ENST00000378485	1200	6	CLLU1	ensembl_havana	lncRNA
Positive-Ctrl_S15_L001.insertion_sites.filtered	X	15494691	15494691	1	+	32	Intron (ENST00000357607/ENSG00000102010, intron 1 of 18)	23	15500807	15556519	55713	1	ENSG00000102010	ENST00000348343	-6116	15	BMX	ensembl_havana	protein_coding
Positive-Ctrl_S15_L001.insertion_sites.filtered	22	19735849	19735849	1	-	29	Distal Intergenic	22	19630750	19633574	2825	2	ENSG00000230485	ENST00000420012	-102275	1	NA	havana	processed_pseudogene
Positive-Ctrl_S15_L001.insertion_sites.filtered	7	22829424	22829424	1	+	28	Intron (ENST00000669358/ENSG00000286703, intron 1 of 1)	7	22822954	22833430	10477	1	ENSG00000286703	ENST00000669358	6470	1	NA	havana_tagene	lncRNA
Positive-Ctrl_S15_L001.insertion_sites.filtered	2	74939515	74939515	1	+	23	Promoter (<=1kb)	2	74940258	74942670	2413	1	ENSG00000230836	ENST00000453951	-743	1	LINC01293	havana	lncRNA
Positive-Ctrl_S15_L001.insertion_sites.filtered	10	61997644	61997644	1	+	22	Intron (ENST00000644638/ENSG00000150347, intron 3 of 4)	10	62046662	62057268	10607	1	ENSG00000150347	ENST00000647323	-49018	17	ARID5B	ensembl_havana	protein_coding
Positive-Ctrl_S15_L001.insertion_sites.filtered	9	78145995	78145995	1	+	21	Distal Intergenic	9	78165465	78165778	314	1	ENSG00000222452	ENST00000410520	-19470	1	RN7SKP59	ensembl	misc_RNA
Positive-Ctrl_S15_L001.insertion_sites.filtered	12	123859595	123859595	1	+	20	Intron (ENST00000409039/ENSG00000197653, intron 37 of 77)	12	123835439	123882237	46799	1	ENSG00000197653	ENST00000497783	24156	16	DNAH10	ensembl_havana	protein_coding
Positive-Ctrl_S15_L001.insertion_sites.filtered	1	149915568	149915568	1	+	20	Distal Intergenic	1	149899626	149900548	923	1	ENSG00000178096	ENST00000369150	15942	9	BOLA1	ensembl_havana	protein_coding
Positive-Ctrl_S15_L001.insertion_sites.filtered	16	31530996	31530996	1	+	20	Downstream (2-3kb)	16	31527977	31528553	577	1	ENSG00000169877	ENST00000564707	3019	10	AHSP	ensembl_havana	protein_coding
Positive-Ctrl_S15_L001.insertion_sites.filtered	20	10486686	10486686	1	+	20	Intron (ENST00000334534/ENSG00000149346, intron 2 of 7)	20	10435305	10628030	192726	1	ENSG00000149346	ENST00000334534	51381	15	SLX4IP	ensembl_havana	protein_coding
Positive-Ctrl_S15_L001.insertion_sites.filtered	8	107492286	107492286	1	-	19	Intron (ENST00000517746/ENSG00000154188, intron 1 of 8)	8	107346983	107494995	148013	2	ENSG00000154188	ENST00000520033	2709	10	ANGPT1	ensembl_havana	protein_coding
Positive-Ctrl_S15_L001.insertion_sites.filtered	1	230686592	230686592	1	+	18	Promoter (1-2kb)	1	230687990	230690319	2330	1	ENSG00000135775	ENST00000490900	-1398	14	COG2	ensembl_havana	protein_coding
Positive-Ctrl_S15_L001.insertion_sites.filtered	2	131633525	131633525	1	+	18	Distal Intergenic	2	131637025	131649615	12591	1	ENSG00000224559	ENST00000431979	-3500	2	LINC01087	havana	lncRNA
Positive-Ctrl_S15_L001.insertion_sites.filtered	22	22801502	22801502	1	-	17	Intron (ENST00000702002/ENSG00000289120, intron 2 of 2)	22	22785643	22787268	1626	2	ENSG00000275772	ENST00000616239	-14234	1	NA	havana	processed_pseudogene
Positive-Ctrl_S15_L001.insertion_sites.filtered	9	119206949	119206949	1	+	17	Distal Intergenic	9	119495375	119524125	28751	1	ENSG00000260970	ENST00000565320	-288426	1	NA	havana	lncRNA
Positive-Ctrl_S15_L001.insertion_sites.filtered	20	50393426	50393426	1	+	16	Distal Intergenic	20	50310974	50312014	1041	1	ENSG00000203999	ENST00000457853	82452	10	LINC01270	havana	lncRNA
Positive-Ctrl_S15_L001.insertion_sites.filtered	1	167601596	167601596	1	+	16	Distal Intergenic	1	167591392	167591846	455	1	ENSG00000231029	ENST00000422817	10204	2	NA	havana	processed_pseudogene
Positive-Ctrl_S15_L001.insertion_sites.filtered	6	103033711	103033711	1	-	16	Distal Intergenic	6	102453367	102453792	426	2	ENSG00000219757	ENST00000407792	-579919	1	NA	havana	processed_pseudogene
Positive-Ctrl_S15_L001.insertion_sites.filtered	22	22801501	22801501	1	+	16	Promoter (1-2kb)	22	22803076	22803360	285	1	ENSG00000274381	ENST00000618197	-1575	1	NA	havana	unprocessed_pseudogene
Positive-Ctrl_S15_L001.insertion_sites.filtered	8	67626588	67626588	1	-	15	Intron (ENST00000297770/ENSG00000165078, intron 1 of 10)	8	67483282	67746343	263062	2	ENSG00000165078	ENST00000518549	119755	13	CPA6	ensembl_havana	protein_coding
Positive-Ctrl_S15_L001.insertion_sites.filtered	7	107198743	107198743	1	+	15	Intron (ENST00000468410/ENSG00000105856, intron 9 of 10)	7	107195982	107201454	5473	1	ENSG00000105856	ENST00000463790	2761	14	HBP1	ensembl_havana	protein_coding
Positive-Ctrl_S15_L001.insertion_sites.filtered	18	23145997	23145997	1	-	15	Distal Intergenic	18	23197144	23227008	29865	2	ENSG00000134490	ENST00000584625	81011	14	TMEM241	ensembl_havana	protein_coding
Positive-Ctrl_S15_L001.insertion_sites.filtered	5	77840413	77840413	1	+	15	Distal Intergenic	5	77784881	77786003	1123	1	ENSG00000213763	ENST00000515712	55532	4	ACTBP2	havana	processed_pseudogene
Positive-Ctrl_S15_L001.insertion_sites.filtered	2	11193912	11193912	1	-	15	Exon (ENST00000460262/ENSG00000134318, exon 2 of 2)	2	11193910	11195116	1207	2	ENSG00000134318	ENST00000460262	1204	16	ROCK2	ensembl_havana	protein_coding
Positive-Ctrl_S15_L001.insertion_sites.filtered	3	12293552	12293552	1	+	15	Intron (ENST00000397010/ENSG00000132170, intron 1 of 7)	3	12289111	12406846	117736	1	ENSG00000132170	ENST00000497594	4441	24	PPARG	ensembl_havana	protein_coding
Positive-Ctrl_S15_L001.insertion_sites.filtered	2	215011357	215011357	1	-	15	Intron (ENST00000272895/ENSG00000144452, intron 17 of 52)	2	214932622	215032086	99465	2	ENSG00000144452	ENST00000389661	20729	15	ABCA12	ensembl_havana	protein_coding
Positive-Ctrl_S15_L001.insertion_sites.filtered	14	100937126	100937126	1	-	14	Distal Intergenic	14	100879753	100903722	23970	2	ENSG00000254656	ENST00000649591	-33404	3	RTL1	ensembl_havana	protein_coding
Positive-Ctrl_S15_L001.insertion_sites.filtered	1	73236918	73236918	1	+	13	Distal Intergenic	1	73305609	73307576	1968	1	ENSG00000233973	ENST00000661787	-68691	7	LINC01360	havana	lncRNA
Positive-Ctrl_S15_L001.insertion_sites.filtered	1	226640840	226640840	1	+	13	Distal Intergenic	1	226668897	226676345	7449	1	ENSG00000228548	ENST00000453525	-28057	1	ITPKB-AS1	havana	lncRNA
Positive-Ctrl_S15_L001.insertion_sites.filtered	7	157182525	157182525	1	-	13	Distal Intergenic	7	157197600	157198511	912	2	ENSG00000236018	ENST00000451057	15986	2	NA	havana	processed_pseudogene
Positive-Ctrl_S15_L001.insertion_sites.filtered	20	61478588	61478588	1	-	12	Distal Intergenic	20	61432983	61437630	4648	2	ENSG00000277270	ENST00000662116	-40958	2	NA	havana	lncRNA
Positive-Ctrl_S15_L001.insertion_sites.filtered	X	117030768	117030768	1	+	12	Distal Intergenic	23	116963049	116963676	628	1	ENSG00000213526	ENST00000435341	67719	3	SETP8	havana	processed_pseudogene
Positive-Ctrl_S15_L001.insertion_sites.filtered	5	22145231	22145231	1	+	12	Intron (ENST00000418902/ENSG00000290530, intron 2 of 3)	5	22142373	22142903	531	1	ENSG00000168967	ENST00000423102	2858	15	PMCHL1	havana	transcribed_unprocessed_pseudogene
Positive-Ctrl_S15_L001.insertion_sites.filtered	17	31959955	31959955	1	-	12	Distal Intergenic	17	31963805	31963933	129	2	ENSG00000253058	ENST00000517249	3978	1	RNA5SP437	ensembl	rRNA_pseudogene
Positive-Ctrl_S15_L001.insertion_sites.filtered	14	67117421	67117421	1	+	11	Intron (ENST00000315266/ENSG00000171723, intron 15 of 21)	14	67113070	67169136	56067	1	ENSG00000171723	ENST00000555503	4351	16	GPHN	ensembl_havana	protein_coding
Positive-Ctrl_S15_L001.insertion_sites.filtered	1	182940585	182940585	1	+	11	Distal Intergenic	1	182881285	182887747	6463	1	ENSG00000135829	ENST00000473076	59300	17	DHX9	ensembl_havana	protein_coding
Positive-Ctrl_S15_L001.insertion_sites.filtered	1	57783407	57783407	1	+	11	Distal Intergenic	1	57860532	57862803	2272	1	ENSG00000226759	ENST00000585589	-77125	8	DAB1-AS1	havana	lncRNA
Positive-Ctrl_S15_L001.insertion_sites.filtered	17	62276993	62276993	1	-	11	Promoter (1-2kb)	17	62265255	62275655	10401	2	ENSG00000290800	ENST00000339120	-1338	1	TBC1D3P2	havana	lncRNA
Positive-Ctrl_S15_L001.insertion_sites.filtered	9	91430134	91430134	1	+	11	Downstream (2-3kb)	9	91426238	91427144	907	1	ENSG00000233081	ENST00000442072	3896	1	NA	havana	lncRNA
Positive-Ctrl_S15_L001.insertion_sites.filtered	10	60389403	60389403	1	-	10	Intron (ENST00000280772/ENSG00000151150, intron 1 of 43)	10	60029118	60389804	360687	2	ENSG00000151150	ENST00000467420	401	22	ANK3	ensembl_havana	protein_coding
Positive-Ctrl_S15_L001.insertion_sites.filtered	3	43716496	43716496	1	+	10	Promoter (1-2kb)	3	43717671	43734371	16701	1	ENSG00000011198	ENST00000463153	-1175	10	ABHD5	ensembl_havana	protein_coding
Positive-Ctrl_S15_L001.insertion_sites.filtered	1	23396438	23396438	1	-	10	Intron (ENST00000450454/ENSG00000204219, intron 7 of 10)	1	23378380	23379029	650	2	ENSG00000271420	ENST00000605350	-17409	1	NA	havana	lncRNA
Positive-Ctrl_S15_L001.insertion_sites.filtered	13	90670165	90670165	1	+	10	Distal Intergenic	13	90493287	90535080	41794	1	ENSG00000234384	ENST00000426840	176878	1	LINC01049	havana	lncRNA
Positive-Ctrl_S15_L001.insertion_sites.filtered	7	132968439	132968439	1	-	10	Intron (ENST00000262570/ENSG00000106554, intron 4 of 7)	7	133034860	133034915	56	2	ENSG00000284135	ENST00000639535	66476	1	MIR3654	mirbase	miRNA
Positive-Ctrl_S15_L001.insertion_sites.filtered	16	31530997	31530997	1	-	10	Distal Intergenic	16	31516802	31522284	5483	2	ENSG00000289889	ENST00000701395	-8713	1	NA	havana_tagene	lncRNA
Positive-Ctrl_S15_L001.insertion_sites.filtered	14	42217873	42217873	1	-	10	Distal Intergenic	14	42259731	42268586	8856	2	ENSG00000259149	ENST00000555362	50713	1	NA	havana	lncRNA
Positive-Ctrl_S15_L001.insertion_sites.filtered	12	57058040	57058040	1	-	10	3' UTR	12	57047931	57051198	3268	2	ENSG00000166866	ENST00000471791	-6842	13	MYO1A	ensembl_havana	protein_coding
Positive-Ctrl_S15_L001.insertion_sites.filtered	11	6274316	6274316	1	+	10	Downstream (2-3kb)	11	6270776	6271214	439	1	ENSG00000110148	ENST00000532396	3540	10	CCKBR	ensembl_havana	protein_coding
Positive-Ctrl_S15_L001.insertion_sites.filtered	15	25292180	25292180	1	-	10	Distal Intergenic	15	25333728	25346031	12304	2	ENSG00000114062	ENST00000636667	53851	22	UBE3A	ensembl_havana	protein_coding
Positive-Ctrl_S15_L001.insertion_sites.filtered	2	100260958	100260958	1	+	9	Distal Intergenic	2	100242631	100249262	6632	1	ENSG00000232084	ENST00000441036	18327	5	LINC01104	havana	lncRNA
Positive-Ctrl_S15_L001.insertion_sites.filtered	8	60087066	60087066	1	-	9	Distal Intergenic	8	60222649	60232673	10025	2	ENSG00000178538	ENST00000528666	145607	10	CA8	ensembl_havana	protein_coding
Positive-Ctrl_S15_L001.insertion_sites.filtered	20	34059789	34059789	1	+	9	Intron (ENST00000375114/ENSG00000125970, intron 2 of 8)	20	34049119	34049190	72	1	ENSG00000264616	ENST00000583905	10670	1	MIR4755	mirbase	miRNA
Positive-Ctrl_S15_L001.insertion_sites.filtered	6	106103562	106103562	1	-	9	Intron (ENST00000636437/ENSG00000057663, intron 6 of 6)	6	106184476	106202429	17954	2	ENSG00000057663	ENST00000475645	98867	16	ATG5	ensembl_havana	protein_coding
Positive-Ctrl_S15_L001.insertion_sites.filtered	18	31529408	31529408	1	-	9	Distal Intergenic	18	31545349	31556876	11528	2	ENSG00000264859	ENST00000657343	27468	6	DSG2-AS1	havana	lncRNA
Positive-Ctrl_S15_L001.insertion_sites.filtered	8	11867558	11867558	1	-	9	Promoter (<=1kb)	8	11844342	11867526	23185	2	ENSG00000164733	ENST00000532392	-32	23	CTSB	ensembl_havana	protein_coding
Positive-Ctrl_S15_L001.insertion_sites.filtered	18	28763453	28763453	1	+	8	Intron (ENST00000649159/ENSG00000265994, intron 2 of 2)	18	28785068	28789260	4193	1	ENSG00000265994	ENST00000582726	-21615	2	NA	havana	lncRNA
Positive-Ctrl_S15_L001.insertion_sites.filtered	7	127948052	127948052	1	-	8	Distal Intergenic	7	128030159	128031005	847	2	ENSG00000128594	ENST00000494115	82953	8	LRRC4	ensembl_havana	protein_coding
Positive-Ctrl_S15_L001.insertion_sites.filtered	17	5430991	5430991	1	+	8	3' UTR	17	5420202	5428309	8108	1	ENSG00000129197	ENST00000574003	10789	15	RPAIN	ensembl_havana	protein_coding
Positive-Ctrl_S15_L001.insertion_sites.filtered	1	64870618	64870618	1	+	8	Distal Intergenic	1	64918443	64918683	241	1	ENSG00000234784	ENST00000442855	-47825	2	NA	havana	processed_pseudogene
Positive-Ctrl_S15_L001.insertion_sites.filtered	1	24142494	24142494	1	+	8	Distal Intergenic	1	24199558	24355212	155655	1	ENSG00000158055	ENST00000690803	-57064	17	GRHL3	ensembl_havana	protein_coding
Positive-Ctrl_S15_L001.insertion_sites.filtered	1	228984276	228984276	1	-	8	Distal Intergenic	1	229022773	229038274	15502	2	ENSG00000282111	ENST00000632635	53998	1	LINC02815	havana	lncRNA
Positive-Ctrl_S15_L001.insertion_sites.filtered	1	92375261	92375261	1	+	8	Intron (ENST00000610020/ENSG00000122484, intron 11 of 12)	1	92333242	92387233	53992	1	ENSG00000122484	ENST00000477322	42019	9	RPAP2	ensembl_havana	protein_coding
Positive-Ctrl_S15_L001.insertion_sites.filtered	12	16050898	16050898	1	+	8	Distal Intergenic	12	15985172	16036340	51169	1	ENSG00000023697	ENST00000532573	65726	13	DERA	ensembl_havana	protein_coding
Positive-Ctrl_S15_L001.insertion_sites.filtered	13	97341377	97341377	1	-	8	Distal Intergenic	13	97362972	97363101	130	2	ENSG00000202290	ENST00000365420	21724	1	RNA5SP37	ensembl	rRNA_pseudogene
Positive-Ctrl_S15_L001.insertion_sites.filtered	1	236953308	236953308	1	-	7	Distal Intergenic	1	237004103	237004441	339	2	ENSG00000244020	ENST00000464121	51133	3	MT1HL1	ensembl_havana	protein_coding
Positive-Ctrl_S15_L001.insertion_sites.filtered	10	24958478	24958478	1	+	7	Intron (ENST00000648191/ENSG00000285859, intron 1 of 4)	10	24953241	24953513	273	1	ENSG00000273107	ENST00000610158	5237	1	NA	havana	lncRNA
Positive-Ctrl_S15_L001.insertion_sites.filtered	10	100765501	100765501	1	-	7	Distal Intergenic	10	100666695	100667009	315	2	ENSG00000274660	ENST00000613464	-98492	1	Metazoa_SRP	ensembl	misc_RNA
Positive-Ctrl_S15_L001.insertion_sites.filtered	8	46930970	46930970	1	+	7	Downstream (<1kb)	8	46922561	46930620	8060	1	ENSG00000253745	ENST00000524012	8409	2	NA	havana	lncRNA
Positive-Ctrl_S15_L001.insertion_sites.filtered	6	15553395	15553395	1	-	7	Intron (ENST00000462989/ENSG00000047579, intron 1 of 3)	6	15523055	15548362	25308	2	ENSG00000047579	ENST00000509674	-5033	20	DTNBP1	ensembl_havana	protein_coding
Positive-Ctrl_S15_L001.insertion_sites.filtered	8	52888730	52888730	1	-	7	Distal Intergenic	8	52975111	52976116	1006	2	ENSG00000248911	ENST00000511357	87386	2	NA	havana	processed_pseudogene
Positive-Ctrl_S15_L001.insertion_sites.filtered	5	102960915	102960915	1	+	7	Intron (ENST00000510208/ENSG00000145730, intron 13 of 23)	5	102959997	102974837	14841	1	ENSG00000145730	ENST00000505372	918	21	PAM	ensembl_havana	protein_coding
Positive-Ctrl_S15_L001.insertion_sites.filtered	4	18443755	18443755	1	-	7	Distal Intergenic	4	18488062	18489508	1447	2	ENSG00000251048	ENST00000503815	45753	1	NA	havana	lncRNA
Positive-Ctrl_S15_L001.insertion_sites.filtered	6	2442558	2442558	1	+	7	Intron (ENST00000657072/ENSG00000250903, intron 4 of 4)	6	2437549	2438249	701	1	ENSG00000272465	ENST00000606542	5009	1	NA	havana	lncRNA
Positive-Ctrl_S15_L001.insertion_sites.filtered	9	17610875	17610875	1	-	7	Distal Intergenic	9	17589161	17591318	2158	2	ENSG00000228810	ENST00000428966	-19557	1	PABPC1P11	havana	processed_pseudogene
Positive-Ctrl_S15_L001.insertion_sites.filtered	6	134997812	134997812	1	+	6	Distal Intergenic	6	134941392	134942450	1059	1	ENSG00000240056	ENST00000416448	56420	2	NA	havana	lncRNA
Positive-Ctrl_S15_L001.insertion_sites.filtered	16	3291858	3291858	1	-	6	Distal Intergenic	16	3301323	3303872	2550	2	ENSG00000140993	ENST00000574598	12014	11	TIGD7	ensembl_havana	protein_coding
Positive-Ctrl_S15_L001.insertion_sites.filtered	5	102960916	102960916	1	-	6	Distal Intergenic	5	103087815	103097693	9879	2	ENSG00000145723	ENST00000507478	136777	17	GIN1	ensembl_havana	protein_coding
Positive-Ctrl_S15_L001.insertion_sites.filtered	10	119768185	119768185	1	+	6	Promoter (<=1kb)	10	119768247	119768538	292	1	ENSG00000242818	ENST00000467429	-62	3	RN7SL846P	ensembl	misc_RNA
Positive-Ctrl_S15_L001.insertion_sites.filtered	1	206739121	206739121	1	-	6	Distal Intergenic	1	206747980	206748092	113	2	ENSG00000199349	ENST00000362479	8971	1	Y_RNA	ensembl	misc_RNA
Positive-Ctrl_S15_L001.insertion_sites.filtered	8	43495175	43495175	1	+	6	Downstream (<1kb)	8	43493937	43494762	826	1	ENSG00000254069	ENST00000523451	1238	2	NA	havana	processed_pseudogene
Positive-Ctrl_S15_L001.insertion_sites.filtered	7	129007337	129007337	1	-	6	Intron (ENST00000627585/ENSG00000064419, intron 4 of 22)	7	128957223	129054883	97661	2	ENSG00000064419	ENST00000471166	47546	14	TNPO3	ensembl_havana	protein_coding
Positive-Ctrl_S15_L001.insertion_sites.filtered	1	59494755	59494755	1	-	6	Distal Intergenic	1	59131960	59296491	164532	2	ENSG00000224609	ENST00000647858	-198264	8	FGGY-DT	havana	lncRNA
Positive-Ctrl_S15_L001.insertion_sites.filtered	10	34403329	34403329	1	-	6	Intron (ENST00000545260/ENSG00000148498, intron 4 of 22)	10	34312264	34426731	114468	2	ENSG00000148498	ENST00000544292	23402	17	PARD3	ensembl_havana	protein_coding
Positive-Ctrl_S15_L001.insertion_sites.filtered	6	139596925	139596925	1	-	6	Distal Intergenic	6	139614438	139615204	767	2	ENSG00000219806	ENST00000402768	18279	1	ATP5PBP6	havana	processed_pseudogene
Positive-Ctrl_S15_L001.insertion_sites.filtered	9	126631438	126631438	1	-	6	Distal Intergenic	9	126589594	126613700	24107	2	ENSG00000224842	ENST00000451449	-17738	2	LMX1B-DT	havana	lncRNA
Positive-Ctrl_S15_L001.insertion_sites.filtered	21	20039068	20039068	1	-	6	Distal Intergenic	21	19893113	19900043	6931	2	ENSG00000233480	ENST00000652251	-139025	2	LINC01683	havana	lncRNA
Positive-Ctrl_S15_L001.insertion_sites.filtered	7	127988775	127988775	1	-	6	Distal Intergenic	7	128030159	128031005	847	2	ENSG00000128594	ENST00000494115	42230	8	LRRC4	ensembl_havana	protein_coding
Positive-Ctrl_S15_L001.insertion_sites.filtered	2	63079590	63079590	1	-	6	Distal Intergenic	2	63108118	63108429	312	2	ENSG00000232403	ENST00000428700	28839	1	RPL27P5	havana	processed_pseudogene
Positive-Ctrl_S15_L001.insertion_sites.filtered	X	136486548	136486548	1	+	6	Promoter (1-2kb)	23	136487947	136493780	5834	1	ENSG00000102239	ENST00000370648	-1399	5	BRS3	ensembl_havana	protein_coding
Positive-Ctrl_S15_L001.insertion_sites.filtered	7	103810510	103810510	1	+	6	Distal Intergenic	7	103446265	103513654	67390	1	ENSG00000234715	ENST00000660729	364245	2	SLC26A5-AS1	havana	lncRNA
Positive-Ctrl_S15_L001.insertion_sites.filtered	17	61188540	61188540	1	+	6	Intron (ENST00000407086/ENSG00000141376, intron 22 of 23)	17	61159362	61392182	232821	1	ENSG00000141376	ENST00000587294	29178	24	BCAS3	ensembl_havana	protein_coding
Positive-Ctrl_S15_L001.insertion_sites.filtered	10	63550476	63550476	1	-	6	Distal Intergenic	10	63219877	63521850	301974	2	ENSG00000171988	ENST00000633035	-28626	20	JMJD1C	ensembl_havana	protein_coding
Positive-Ctrl_S15_L001.insertion_sites.filtered	2	181742963	181742963	1	-	6	Distal Intergenic	2	181690380	181693415	3036	2	ENSG00000225570	ENST00000449835	-49548	1	NA	havana	lncRNA
Positive-Ctrl_S15_L001.insertion_sites.filtered	5	89670932	89670932	1	+	5	Intron (ENST00000503691/ENSG00000250437, intron 1 of 1)	5	89581209	89677701	96493	1	ENSG00000250437	ENST00000503691	89723	1	LINC02161	havana	lncRNA
Positive-Ctrl_S15_L001.insertion_sites.filtered	4	66517363	66517363	1	-	5	Distal Intergenic	4	66169778	66329377	159600	2	ENSG00000287383	ENST00000662838	-187986	1	NA	havana_tagene	lncRNA
Positive-Ctrl_S15_L001.insertion_sites.filtered	5	136635313	136635313	1	-	5	Distal Intergenic	5	136376348	136397042	20695	2	ENSG00000279240	ENST00000514282	-238271	1	NA	havana	lncRNA
Positive-Ctrl_S15_L001.insertion_sites.filtered	3	38167433	38167433	1	-	5	Distal Intergenic	3	38122710	38137242	14533	2	ENSG00000060971	ENST00000301810	-30191	19	ACAA1	ensembl_havana	protein_coding
Positive-Ctrl_S15_L001.insertion_sites.filtered	21	43630710	43630710	1	-	5	Intron (ENST00000291560/ENSG00000160207, intron 5 of 8)	21	43609887	43609989	103	2	ENSG00000278433	ENST00000613967	-20721	1	MIR6070	mirbase	miRNA
Positive-Ctrl_S15_L001.insertion_sites.filtered	20	61411171	61411171	1	+	5	Intron (ENST00000614565/ENSG00000179242, intron 2 of 15)	20	61369879	61370855	977	1	ENSG00000276786	ENST00000617215	41292	1	NA	havana	lncRNA
Positive-Ctrl_S15_L001.insertion_sites.filtered	5	140236096	140236096	1	-	5	Distal Intergenic	5	140245347	140281535	36189	2	ENSG00000113068	ENST00000512707	45439	10	PFDN1	ensembl_havana	protein_coding
Positive-Ctrl_S15_L001.insertion_sites.filtered	2	121393644	121393644	1	-	5	Intron (ENST00000452274/ENSG00000074054, intron 24 of 32)	2	121364119	121388076	23958	2	ENSG00000074054	ENST00000472776	-5568	21	CLASP1	ensembl_havana	protein_coding
Positive-Ctrl_S15_L001.insertion_sites.filtered	1	38929531	38929531	1	-	5	Intron (ENST00000372990/ENSG00000158315, intron 1 of 7)	1	38886296	38926837	40542	2	ENSG00000158315	ENST00000289248	-2694	11	RHBDL2	ensembl_havana	protein_coding
Positive-Ctrl_S15_L001.insertion_sites.filtered	11	88420878	88420878	1	-	5	Distal Intergenic	11	88408179	88409223	1045	2	ENSG00000249489	ENST00000515281	-11655	1	GAPDHP70	havana	processed_pseudogene
Positive-Ctrl_S15_L001.insertion_sites.filtered	11	67796686	67796686	1	-	5	Exon (ENST00000529253/ENSG00000290994, exon 3 of 4)	11	67791784	67797669	5886	2	ENSG00000290994	ENST00000528089	983	1	FAM86C2P	havana	lncRNA
Positive-Ctrl_S15_L001.insertion_sites.filtered	2	12053046	12053046	1	-	5	Distal Intergenic	2	12030303	12030372	70	2	ENSG00000238503	ENST00000459604	-22674	1	SNORD18	ensembl	snoRNA
Positive-Ctrl_S15_L001.insertion_sites.filtered	11	10265663	10265663	1	+	5	Distal Intergenic	11	10305073	10307395	2323	1	ENSG00000148926	ENST00000534464	-39410	10	ADM	ensembl_havana	protein_coding
Positive-Ctrl_S15_L001.insertion_sites.filtered	6	131178551	131178551	1	+	5	Intron (ENST00000431975/ENSG00000118507, intron 5 of 7)	6	131164336	131282844	118509	1	ENSG00000118507	ENST00000535150	14215	19	AKAP7	ensembl_havana	protein_coding
Positive-Ctrl_S15_L001.insertion_sites.filtered	10	64529737	64529737	1	+	5	Intron (ENST00000654191/ENSG00000228566, intron 4 of 5)	10	64691194	64692957	1764	1	ENSG00000228566	ENST00000664760	-161457	2	NA	havana	lncRNA
