sample_id	seqnames	start	end	width	strand	score	annotation	gene_seqnames	gene_start	gene_end	gene_width	gene_strand	gene_id	transcript_id	tss_distance	gene_version	gene_name	gene_source	gene_biotype
257-2_S5_L001.insertion_sites.filtered	5	23680607	23680607	1	-	1	Distal Intergenic	5	23692392	23692721	330	2	ENSMUSG00002076957	ENSMUST00020182883	12114	1	Gm55876	ensembl	misc_RNA
257-2_S5_L001.insertion_sites.filtered	1	130699971	130699971	1	-	1	Distal Intergenic	1	130691149	130691877	729	2	ENSMUSG00000099556	ENSMUST00000243614	-8094	3	Gm28857	havana	lncRNA
257-3_S12_L001.insertion_sites.filtered	13	23879039	23879039	1	+	24	Promoter (<=1kb)	13	23879797	23880708	912	1	ENSMUSG00000036211	ENSMUST00000041052	-758	5	H1f6	ensembl_havana	protein_coding
257-3_S12_L001.insertion_sites.filtered	2	84756663	84756663	1	+	9	Promoter (1-2kb)	2	84758418	84758519	102	1	ENSMUSG00002076794	ENSMUST00020182082	-1755	1	Gm56442	ensembl	miRNA
257-3_S12_L001.insertion_sites.filtered	13	44888204	44888204	1	+	9	Intron (ENSMUST00000174068/ENSMUSG00000038518, intron 2 of 3)	13	44887516	45027790	140275	1	ENSMUSG00000038518	ENSMUST00000172581	688	16	Jarid2	ensembl_havana	protein_coding
257-3_S12_L001.insertion_sites.filtered	2	69865830	69865830	1	+	8	Distal Intergenic	2	69869255	69872750	3496	1	ENSMUSG00000086132	ENSMUST00000140978	-3425	2	Gm13631	havana	lncRNA
257-3_S12_L001.insertion_sites.filtered	3	139014743	139014743	1	-	6	Distal Intergenic	3	139123518	139123624	107	2	ENSMUSG00000119200	ENSMUST00000239967	108881	1	Gm24260	ensembl	snRNA
257-3_S12_L001.insertion_sites.filtered	18	6398990	6398990	1	+	5	Distal Intergenic	18	6368360	6368797	438	1	ENSMUSG00000117387	ENSMUST00000234758	30630	2	Gm49986	havana	processed_pseudogene
257-3_S12_L001.insertion_sites.filtered	5	107944558	107944558	1	-	4	Intron (ENSMUST00000112642/ENSMUSG00000011831, intron 13 of 17)	5	107912628	107947412	34785	2	ENSMUSG00000011831	ENSMUST00000136677	2854	17	Evi5	ensembl_havana	protein_coding
257-3_S12_L001.insertion_sites.filtered	14	65583788	65583788	1	+	4	Distal Intergenic	14	65595838	65623837	28000	1	ENSMUSG00000034522	ENSMUST00000224623	-12050	11	Zfp395	ensembl_havana	protein_coding
257-3_S12_L001.insertion_sites.filtered	18	5518045	5518045	1	+	4	Distal Intergenic	18	5591860	5641385	49526	1	ENSMUSG00000024238	ENSMUST00000224200	-73815	16	Zeb1	ensembl_havana	protein_coding
257-3_S12_L001.insertion_sites.filtered	1	15958672	15958672	1	-	4	Intron (ENSMUST00000040695/ENSMUSG00000032719, intron 1 of 4)	1	15924086	15962946	38861	2	ENSMUSG00000032719	ENSMUST00000040695	4274	5	Sbspon	ensembl_havana	protein_coding
257-3_S12_L001.insertion_sites.filtered	2	152872179	152872179	1	-	3	Distal Intergenic	2	152850810	152857347	6538	2	ENSMUSG00000027472	ENSMUST00000028972	-14832	15	Pdrg1	ensembl_havana	protein_coding
257-3_S12_L001.insertion_sites.filtered	1	173122187	173122187	1	-	3	Distal Intergenic	1	173101949	173105344	3396	2	ENSMUSG00000079180	ENSMUST00000111224	-16843	5	Mptx2	ensembl_havana	protein_coding
257-3_S12_L001.insertion_sites.filtered	14	13802494	13802494	1	+	3	Promoter (1-2kb)	14	13803533	14038581	235049	1	ENSMUSG00000021747	ENSMUST00000102996	-1039	13	Cfap20dc	ensembl_havana	protein_coding
257-3_S12_L001.insertion_sites.filtered	5	132189659	132189659	1	-	3	Intron (ENSMUST00000161226/ENSMUSG00000029673, intron 2 of 18)	5	132230678	132232007	1330	2	ENSMUSG00000105495	ENSMUST00000197047	42348	2	Gm42995	havana	TEC
257-3_S12_L001.insertion_sites.filtered	2	160169784	160169784	1	-	3	Promoter (<=1kb)	2	160153781	160169414	15634	2	ENSMUSG00000074623	ENSMUST00000099127	-370	5	Gm826	ensembl_havana	protein_coding
257-3_S12_L001.insertion_sites.filtered	9	48974221	48974221	1	+	3	Intron (ENSMUST00000034803/ENSMUSG00000032264, intron 6 of 15)	9	48978007	48990075	12069	1	ENSMUSG00000032264	ENSMUST00000213787	-3786	10	Zw10	ensembl_havana	protein_coding
257-3_S12_L001.insertion_sites.filtered	7	38533105	38533105	1	+	2	Intron (ENSMUST00000188166/ENSMUSG00000121746, intron 3 of 6)	7	38559048	38559236	189	1	ENSMUSG00000101855	ENSMUST00000187456	-25943	3	1700010N08Rik	havana	transcribed_processed_pseudogene
257-3_S12_L001.insertion_sites.filtered	11	44022105	44022105	1	+	2	Intron (ENSMUST00000148504/ENSMUSG00000087172, intron 6 of 6)	11	43849916	44025814	175899	1	ENSMUSG00000087172	ENSMUST00000148504	172189	2	Gm12153	havana	lncRNA
257-3_S12_L001.insertion_sites.filtered	19	3055098	3055098	1	+	2	Distal Intergenic	19	3184645	3184959	315	1	ENSMUSG00000117761	ENSMUST00000235610	-129547	2	Gm50428	havana	IG_V_pseudogene
257-3_S12_L001.insertion_sites.filtered	18	61555267	61555267	1	-	2	Distal Intergenic	18	61566573	61567272	700	2	ENSMUSG00000118286	ENSMUST00000235755	12005	2	Gm8755	havana	processed_pseudogene
257-3_S12_L001.insertion_sites.filtered	3	63223270	63223270	1	-	2	Distal Intergenic	3	63080527	63081282	756	2	ENSMUSG00000102270	ENSMUST00000193000	-141988	2	Gm8388	havana	processed_pseudogene
257-3_S12_L001.insertion_sites.filtered	3	28555877	28555877	1	+	2	Intron (ENSMUST00000160934/ENSMUSG00000027692, intron 3 of 31)	3	28592427	28594241	1815	1	ENSMUSG00000027692	ENSMUST00000193721	-36550	17	Tnik	ensembl_havana	protein_coding
257-3_S12_L001.insertion_sites.filtered	4	59006981	59006981	1	+	2	Intron (ENSMUST00000148366/ENSMUSG00000070972, intron 2 of 3)	4	59003193	59023740	20548	1	ENSMUSG00000070972	ENSMUST00000153467	3788	14	Dnajc25	ensembl_havana	protein_coding
257-3_S12_L001.insertion_sites.filtered	2	28903975	28903975	1	-	1	Intron (ENSMUST00000189027/ENSMUSG00000079502, intron 1 of 6)	2	28817846	28929372	111527	2	ENSMUSG00000079502	ENSMUST00000190049	25397	9	Cfap77	ensembl_havana	protein_coding
257-3_S12_L001.insertion_sites.filtered	5	44497924	44497924	1	-	1	Distal Intergenic	5	44512203	44514096	1894	2	ENSMUSG00000106394	ENSMUST00000197790	16172	2	Gm42698	havana	processed_pseudogene
257-3_S12_L001.insertion_sites.filtered	5	20354201	20354201	1	-	1	Distal Intergenic	5	20319318	20319445	128	2	ENSMUSG00000077171	ENSMUST00000103983	-34756	3	Gm25761	ensembl	snoRNA
257-3_S12_L001.insertion_sites.filtered	8	123355871	123355871	1	+	1	Distal Intergenic	8	123338385	123343399	5015	1	ENSMUSG00000015013	ENSMUST00000015157	17486	10	Trappc2l	ensembl_havana	protein_coding
257-3_S12_L001.insertion_sites.filtered	14	98493105	98493105	1	+	1	Distal Intergenic	14	98355945	98356442	498	1	ENSMUSG00000086133	ENSMUST00000144274	137160	2	Gm16331	havana	processed_pseudogene
257-3_S12_L001.insertion_sites.filtered	1	130699971	130699971	1	-	1	Distal Intergenic	1	130691149	130691877	729	2	ENSMUSG00000099556	ENSMUST00000243614	-8094	3	Gm28857	havana	lncRNA
257-3_S12_L001.insertion_sites.filtered	1	143814307	143814307	1	-	1	Distal Intergenic	1	143877621	143879770	2150	2	ENSMUSG00000026360	ENSMUST00000153527	65463	10	Rgs2	ensembl_havana	protein_coding
257-3_S12_L001.insertion_sites.filtered	11	23640410	23640410	1	-	1	Distal Intergenic	11	23596479	23615959	19481	2	ENSMUSG00000020283	ENSMUST00000020523	-24451	6	Pex13	ensembl_havana	protein_coding
257-3_S12_L001.insertion_sites.filtered	10	8793675	8793675	1	+	1	Intron (ENSMUST00000215873/ENSMUSG00000111731, intron 2 of 3)	10	8779725	8820881	41157	1	ENSMUSG00000111731	ENSMUST00000215873	13950	2	Gm48727	havana	lncRNA
257-3_S12_L001.insertion_sites.filtered	17	16223449	16223449	1	+	1	Distal Intergenic	17	16065542	16066890	1349	1	ENSMUSG00000116545	ENSMUST00000231929	157907	2	Eif3s6-ps3	havana	processed_pseudogene
257-3_S12_L001.insertion_sites.filtered	X	128786697	128786697	1	-	1	Distal Intergenic	20	128506883	128507205	323	2	ENSMUSG00000081874	ENSMUST00000121551	-279492	2	Gm14983	havana	processed_pseudogene
257-3_S12_L001.insertion_sites.filtered	2	9281644	9281644	1	-	1	Distal Intergenic	2	9274891	9275320	430	2	ENSMUSG00000083423	ENSMUST00000121712	-6324	2	Gm13221	havana	processed_pseudogene
257-3_S12_L001.insertion_sites.filtered	5	84063492	84063492	1	+	1	Distal Intergenic	5	84011021	84011609	589	1	ENSMUSG00000106576	ENSMUST00000197408	52471	2	Gm4866	havana	unprocessed_pseudogene
257-3_S12_L001.insertion_sites.filtered	15	95775462	95775462	1	-	1	Downstream (2-3kb)	15	95777597	95777698	102	2	ENSMUSG00002075349	ENSMUST00020183483	2236	1	Gm54785	ensembl	miRNA
257-3_S12_L001.insertion_sites.filtered	4	118554195	118554195	1	-	1	Distal Intergenic	4	118544683	118549953	5271	2	ENSMUSG00000043383	ENSMUST00000216226	-4242	6	Or13p4	ensembl_havana	protein_coding
257-3_S12_L001.insertion_sites.filtered	4	130534986	130534986	1	-	1	Distal Intergenic	4	130538928	130539637	710	2	ENSMUSG00000087451	ENSMUST00000134911	4651	2	Gm12970	havana	lncRNA
257-3_S12_L001.insertion_sites.filtered	1	52345899	52345899	1	+	1	Distal Intergenic	1	52191412	52198719	7308	1	ENSMUSG00000026104	ENSMUST00000189336	154487	15	Stat1	ensembl_havana	protein_coding
257-3_S12_L001.insertion_sites.filtered	X	164947147	164947147	1	+	1	Distal Intergenic	20	164953450	164972800	19351	1	ENSMUSG00000040621	ENSMUST00000130880	-6303	15	Gemin8	ensembl_havana	protein_coding
257-3_S12_L001.insertion_sites.filtered	17	67659690	67659690	1	+	1	Distal Intergenic	17	67858602	67858878	277	1	ENSMUSG00002075726	ENSMUST00020182901	-198912	1	Gm54965	ensembl	misc_RNA
257-3_S12_L001.insertion_sites.filtered	19	24873691	24873691	1	-	1	Downstream (2-3kb)	19	24876600	24878561	1962	2	ENSMUSG00000051490	ENSMUST00000058600	4870	4	Foxd4	ensembl_havana	protein_coding
257-3_S12_L001.insertion_sites.filtered	11	32209481	32209481	1	+	1	Distal Intergenic	11	32226400	32228116	1717	1	ENSMUSG00000055609	ENSMUST00000020531	-16919	9	Hba-x	ensembl_havana	protein_coding
257-3_S12_L001.insertion_sites.filtered	4	141781966	141781966	1	-	1	Intron (ENSMUST00000036572/ENSMUSG00000040616, intron 1 of 2)	4	141770223	141775889	5667	2	ENSMUSG00000085574	ENSMUST00000128385	-6077	2	Gm13053	havana	lncRNA
257-3_S12_L001.insertion_sites.filtered	18	87137642	87137642	1	-	1	Distal Intergenic	18	86944089	86945043	955	2	ENSMUSG00000117908	ENSMUST00000236018	-192599	2	Gm5971	havana	processed_pseudogene
257-3_S12_L001.insertion_sites.filtered	X	136896193	136896193	1	+	1	Intron (ENSMUST00000113063/ENSMUSG00000059203, intron 2 of 10)	20	136552469	137747373	1194905	1	ENSMUSG00000059203	ENSMUST00000075471	343724	11	Il1rapl2	ensembl_havana	protein_coding
257-3_S12_L001.insertion_sites.filtered	16	55530857	55530857	1	-	1	Distal Intergenic	16	55599408	55599507	100	2	ENSMUSG00000088450	ENSMUST00000157825	68650	3	Gm26369	ensembl	snRNA
257-3_S12_L001.insertion_sites.filtered	18	80568356	80568356	1	+	1	Distal Intergenic	18	80513339	80513846	508	1	ENSMUSG00000120406	ENSMUST00000243120	55017	1	Gm9456	havana_tagene	lncRNA
257-3_S12_L001.insertion_sites.filtered	1	53800427	53800427	1	+	1	Distal Intergenic	1	53830360	53831816	1457	1	ENSMUSG00000102405	ENSMUST00000194911	-29933	2	Gm37863	havana	TEC
257-3_S12_L001.insertion_sites.filtered	9	37453138	37453138	1	+	1	Promoter (<=1kb)	9	37453294	37453989	696	1	ENSMUSG00000001943	ENSMUST00000215710	-156	9	Vsig2	ensembl_havana	protein_coding
Neg-Ctrl-2_S6_L001.insertion_sites.filtered	3	36696165	36696165	1	+	5	Distal Intergenic	3	36616245	36619794	3550	1	ENSMUSG00000027714	ENSMUST00000131316	79920	12	Exosc9	ensembl_havana	protein_coding
Neg-Ctrl-2_S6_L001.insertion_sites.filtered	19	3280045	3280045	1	-	1	Distal Intergenic	19	3303518	3305067	1550	2	ENSMUSG00000117886	ENSMUST00000237524	25022	2	Gm2106	havana	processed_pseudogene
Neg-Ctrl-2_S6_L001.insertion_sites.filtered	18	69250997	69250997	1	+	1	Distal Intergenic	18	69331192	69332071	880	1	ENSMUSG00000117889	ENSMUST00000237660	-80195	2	A730085E03Rik	havana	lncRNA
Neg-Ctrl-2_S6_L001.insertion_sites.filtered	16	25644074	25644074	1	+	1	Intron (ENSMUST00000115308/ENSMUSG00000022510, intron 4 of 10)	16	25620666	25710852	90187	1	ENSMUSG00000022510	ENSMUST00000115306	23408	15	Trp63	ensembl_havana	protein_coding
Neg-Ctrl-2_S6_L001.insertion_sites.filtered	13	34288874	34288874	1	-	1	Intron (ENSMUST00000222745/ENSMUSG00000113591, intron 2 of 4)	13	34268138	34297255	29118	2	ENSMUSG00000113591	ENSMUST00000222745	8381	2	4930447K03Rik	havana	lncRNA
Neg-Ctrl-2_S6_L001.insertion_sites.filtered	6	92153358	92153358	1	+	1	Downstream (2-3kb)	6	92141158	92151275	10118	1	ENSMUSG00000005893	ENSMUST00000204349	12200	15	Nr2c2	ensembl_havana	protein_coding
Neg-Ctrl-2_S6_L001.insertion_sites.filtered	X	128786697	128786697	1	-	1	Distal Intergenic	20	128506883	128507205	323	2	ENSMUSG00000081874	ENSMUST00000121551	-279492	2	Gm14983	havana	processed_pseudogene
Neg-Ctrl-2_S6_L001.insertion_sites.filtered	5	20354201	20354201	1	-	1	Distal Intergenic	5	20319318	20319445	128	2	ENSMUSG00000077171	ENSMUST00000103983	-34756	3	Gm25761	ensembl	snoRNA
Neg-Ctrl-2_S6_L001.insertion_sites.filtered	4	17928182	17928182	1	-	1	Distal Intergenic	4	18009218	18010227	1010	2	ENSMUSG00000083387	ENSMUST00000122346	82045	2	Gm11860	havana	processed_pseudogene
Neg-Ctrl-2_S6_L001.insertion_sites.filtered	4	12538116	12538116	1	-	1	Distal Intergenic	4	12153409	12172015	18607	2	ENSMUSG00000028218	ENSMUST00000108285	-366101	20	Cibar1	ensembl_havana	protein_coding
Neg-Ctrl-2_S6_L001.insertion_sites.filtered	3	28272202	28272202	1	+	1	Distal Intergenic	3	28299672	28299915	244	1	ENSMUSG00000103729	ENSMUST00000192290	-27470	2	Gm37098	havana	processed_pseudogene
Neg-Ctrl-2_S6_L001.insertion_sites.filtered	1	29170498	29170498	1	-	1	Distal Intergenic	1	29320045	29320156	112	2	ENSMUSG00002075209	ENSMUST00020183144	149658	1	Gm55767	ensembl	misc_RNA
Neg-Ctrl-2_S6_L001.insertion_sites.filtered	5	54417657	54417657	1	-	1	Distal Intergenic	5	54251345	54252422	1078	2	ENSMUSG00000107105	ENSMUST00000201566	-165235	2	Gm15820	havana	processed_pseudogene
Neg-Ctrl-2_S6_L001.insertion_sites.filtered	19	57539750	57539750	1	-	1	Distal Intergenic	19	57528898	57532655	3758	2	ENSMUSG00000117770	ENSMUST00000235373	-7095	2	Gm50285	havana	lncRNA
Neg-Ctrl-3_S13_L001.insertion_sites.filtered	13	102281444	102281444	1	-	1	Distal Intergenic	13	102250625	102252543	1919	2	ENSMUSG00000102542	ENSMUST00000195109	-28901	2	Gm38133	havana	TEC
Neg-Ctrl-3_S13_L001.insertion_sites.filtered	13	108413193	108413193	1	+	1	Intron (ENSMUST00000022207/ENSMUSG00000021696, intron 6 of 7)	13	108452866	108526119	73254	1	ENSMUSG00000021697	ENSMUST00000051594	-39673	13	Depdc1b	ensembl_havana	protein_coding
Neg-Ctrl-3_S13_L001.insertion_sites.filtered	16	50153602	50153602	1	+	1	Distal Intergenic	16	50346608	50377844	31237	1	ENSMUSG00000097694	ENSMUST00000231801	-193006	9	G730013B05Rik	havana	lncRNA
Neg-Ctrl-3_S13_L001.insertion_sites.filtered	3	36696165	36696165	1	+	1	Distal Intergenic	3	36616245	36619794	3550	1	ENSMUSG00000027714	ENSMUST00000131316	79920	12	Exosc9	ensembl_havana	protein_coding
Neg-Ctrl-3_S13_L001.insertion_sites.filtered	18	74214526	74214526	1	-	1	Distal Intergenic	18	74104241	74198430	94190	2	ENSMUSG00000024558	ENSMUST00000160601	-16096	13	Mapk4	ensembl_havana	protein_coding
Neg-Ctrl-3_S13_L001.insertion_sites.filtered	19	16190802	16190802	1	+	1	Intron (ENSMUST00000025541/ENSMUSG00000024639, intron 1 of 6)	19	16196996	16294638	97643	1	ENSMUSG00000024639	ENSMUST00000167656	-6194	6	Gnaq	ensembl_havana	protein_coding
Neg-Ctrl-3_S13_L001.insertion_sites.filtered	X	128786697	128786697	1	-	1	Distal Intergenic	20	128506883	128507205	323	2	ENSMUSG00000081874	ENSMUST00000121551	-279492	2	Gm14983	havana	processed_pseudogene
Neg-Ctrl-3_S13_L001.insertion_sites.filtered	5	20354201	20354201	1	-	1	Distal Intergenic	5	20319318	20319445	128	2	ENSMUSG00000077171	ENSMUST00000103983	-34756	3	Gm25761	ensembl	snoRNA
Positive-Ctrl-2_S7_L001.insertion_sites.filtered	3	58134537	58134537	1	+	57	Intron (ENST00000490882/ENSG00000136068, intron 27 of 46)	3	58132837	58172243	39407	1	ENSG00000136068	ENST00000682297	1700	16	FLNB	ensembl_havana	protein_coding
Positive-Ctrl-2_S7_L001.insertion_sites.filtered	12	92425159	92425159	1	+	48	Exon (ENST00000586526/ENSG00000257127, exon 1 of 1)	12	92423959	92430954	6996	1	ENSG00000257127	ENST00000378485	1200	6	CLLU1	ensembl_havana	lncRNA
Positive-Ctrl-2_S7_L001.insertion_sites.filtered	1	57351419	57351419	1	+	46	Distal Intergenic	1	57386576	57387450	875	1	ENSG00000227935	ENST00000422038	-35157	1	NA	havana	lncRNA
Positive-Ctrl-2_S7_L001.insertion_sites.filtered	10	61997644	61997644	1	+	27	Intron (ENST00000644638/ENSG00000150347, intron 3 of 4)	10	62046662	62057268	10607	1	ENSG00000150347	ENST00000647323	-49018	17	ARID5B	ensembl_havana	protein_coding
Positive-Ctrl-2_S7_L001.insertion_sites.filtered	22	19735849	19735849	1	-	27	Distal Intergenic	22	19630750	19633574	2825	2	ENSG00000230485	ENST00000420012	-102275	1	NA	havana	processed_pseudogene
Positive-Ctrl-2_S7_L001.insertion_sites.filtered	2	131633525	131633525	1	+	26	Distal Intergenic	2	131637025	131649615	12591	1	ENSG00000224559	ENST00000431979	-3500	2	LINC01087	havana	lncRNA
Positive-Ctrl-2_S7_L001.insertion_sites.filtered	2	74939515	74939515	1	+	26	Promoter (<=1kb)	2	74940258	74942670	2413	1	ENSG00000230836	ENST00000453951	-743	1	LINC01293	havana	lncRNA
Positive-Ctrl-2_S7_L001.insertion_sites.filtered	9	119206949	119206949	1	+	26	Distal Intergenic	9	119495375	119524125	28751	1	ENSG00000260970	ENST00000565320	-288426	1	NA	havana	lncRNA
Positive-Ctrl-2_S7_L001.insertion_sites.filtered	6	103033711	103033711	1	-	24	Distal Intergenic	6	102453367	102453792	426	2	ENSG00000219757	ENST00000407792	-579919	1	NA	havana	processed_pseudogene
Positive-Ctrl-2_S7_L001.insertion_sites.filtered	2	215011357	215011357	1	-	23	Intron (ENST00000272895/ENSG00000144452, intron 17 of 52)	2	214932622	215032086	99465	2	ENSG00000144452	ENST00000389661	20729	15	ABCA12	ensembl_havana	protein_coding
Positive-Ctrl-2_S7_L001.insertion_sites.filtered	18	23145997	23145997	1	-	21	Distal Intergenic	18	23197144	23227008	29865	2	ENSG00000134490	ENST00000584625	81011	14	TMEM241	ensembl_havana	protein_coding
Positive-Ctrl-2_S7_L001.insertion_sites.filtered	X	15494691	15494691	1	+	21	Intron (ENST00000357607/ENSG00000102010, intron 1 of 18)	23	15500807	15556519	55713	1	ENSG00000102010	ENST00000348343	-6116	15	BMX	ensembl_havana	protein_coding
Positive-Ctrl-2_S7_L001.insertion_sites.filtered	3	12293552	12293552	1	+	18	Intron (ENST00000397010/ENSG00000132170, intron 1 of 7)	3	12289111	12406846	117736	1	ENSG00000132170	ENST00000497594	4441	24	PPARG	ensembl_havana	protein_coding
Positive-Ctrl-2_S7_L001.insertion_sites.filtered	1	57783407	57783407	1	+	18	Distal Intergenic	1	57860532	57862803	2272	1	ENSG00000226759	ENST00000585589	-77125	8	DAB1-AS1	havana	lncRNA
Positive-Ctrl-2_S7_L001.insertion_sites.filtered	7	157182525	157182525	1	-	18	Distal Intergenic	7	157197600	157198511	912	2	ENSG00000236018	ENST00000451057	15986	2	NA	havana	processed_pseudogene
Positive-Ctrl-2_S7_L001.insertion_sites.filtered	12	123859595	123859595	1	+	18	Intron (ENST00000409039/ENSG00000197653, intron 37 of 77)	12	123835439	123882237	46799	1	ENSG00000197653	ENST00000497783	24156	16	DNAH10	ensembl_havana	protein_coding
Positive-Ctrl-2_S7_L001.insertion_sites.filtered	14	67117421	67117421	1	+	17	Intron (ENST00000315266/ENSG00000171723, intron 15 of 21)	14	67113070	67169136	56067	1	ENSG00000171723	ENST00000555503	4351	16	GPHN	ensembl_havana	protein_coding
Positive-Ctrl-2_S7_L001.insertion_sites.filtered	9	78145995	78145995	1	+	16	Distal Intergenic	9	78165465	78165778	314	1	ENSG00000222452	ENST00000410520	-19470	1	RN7SKP59	ensembl	misc_RNA
Positive-Ctrl-2_S7_L001.insertion_sites.filtered	12	57058040	57058040	1	-	16	3' UTR	12	57047931	57051198	3268	2	ENSG00000166866	ENST00000471791	-6842	13	MYO1A	ensembl_havana	protein_coding
Positive-Ctrl-2_S7_L001.insertion_sites.filtered	1	226640840	226640840	1	+	15	Distal Intergenic	1	226668897	226676345	7449	1	ENSG00000228548	ENST00000453525	-28057	1	ITPKB-AS1	havana	lncRNA
Positive-Ctrl-2_S7_L001.insertion_sites.filtered	14	100937126	100937126	1	-	15	Distal Intergenic	14	100879753	100903722	23970	2	ENSG00000254656	ENST00000649591	-33404	3	RTL1	ensembl_havana	protein_coding
Positive-Ctrl-2_S7_L001.insertion_sites.filtered	1	230686592	230686592	1	+	15	Promoter (1-2kb)	1	230687990	230690319	2330	1	ENSG00000135775	ENST00000490900	-1398	14	COG2	ensembl_havana	protein_coding
Positive-Ctrl-2_S7_L001.insertion_sites.filtered	3	38167433	38167433	1	-	15	Distal Intergenic	3	38122710	38137242	14533	2	ENSG00000060971	ENST00000301810	-30191	19	ACAA1	ensembl_havana	protein_coding
Positive-Ctrl-2_S7_L001.insertion_sites.filtered	2	11193912	11193912	1	-	15	Exon (ENST00000460262/ENSG00000134318, exon 2 of 2)	2	11193910	11195116	1207	2	ENSG00000134318	ENST00000460262	1204	16	ROCK2	ensembl_havana	protein_coding
Positive-Ctrl-2_S7_L001.insertion_sites.filtered	15	57647808	57647808	1	-	14	Distal Intergenic	15	57555951	57556379	429	2	ENSG00000240874	ENST00000485045	-91429	1	NA	havana	processed_pseudogene
Positive-Ctrl-2_S7_L001.insertion_sites.filtered	4	127449670	127449670	1	-	14	Intron (ENST00000504050/ENSG00000248491, intron 1 of 5)	4	127194353	127470547	276195	2	ENSG00000248491	ENST00000661442	20877	6	NA	havana	lncRNA
Positive-Ctrl-2_S7_L001.insertion_sites.filtered	22	22801502	22801502	1	-	14	Intron (ENST00000702002/ENSG00000289120, intron 2 of 2)	22	22785643	22787268	1626	2	ENSG00000275772	ENST00000616239	-14234	1	NA	havana	processed_pseudogene
Positive-Ctrl-2_S7_L001.insertion_sites.filtered	10	60389403	60389403	1	-	13	Intron (ENST00000280772/ENSG00000151150, intron 1 of 43)	10	60029118	60389804	360687	2	ENSG00000151150	ENST00000467420	401	22	ANK3	ensembl_havana	protein_coding
Positive-Ctrl-2_S7_L001.insertion_sites.filtered	7	107198743	107198743	1	+	13	Intron (ENST00000468410/ENSG00000105856, intron 9 of 10)	7	107195982	107201454	5473	1	ENSG00000105856	ENST00000463790	2761	14	HBP1	ensembl_havana	protein_coding
Positive-Ctrl-2_S7_L001.insertion_sites.filtered	1	156439070	156439070	1	+	13	Distal Intergenic	1	156388226	156395609	7384	1	ENSG00000237390	ENST00000451362	50844	1	NA	havana	lncRNA
Positive-Ctrl-2_S7_L001.insertion_sites.filtered	20	10486686	10486686	1	+	12	Intron (ENST00000334534/ENSG00000149346, intron 2 of 7)	20	10435305	10628030	192726	1	ENSG00000149346	ENST00000334534	51381	15	SLX4IP	ensembl_havana	protein_coding
Positive-Ctrl-2_S7_L001.insertion_sites.filtered	20	61478588	61478588	1	-	12	Distal Intergenic	20	61432983	61437630	4648	2	ENSG00000277270	ENST00000662116	-40958	2	NA	havana	lncRNA
Positive-Ctrl-2_S7_L001.insertion_sites.filtered	16	3291858	3291858	1	-	12	Distal Intergenic	16	3301323	3303872	2550	2	ENSG00000140993	ENST00000574598	12014	11	TIGD7	ensembl_havana	protein_coding
Positive-Ctrl-2_S7_L001.insertion_sites.filtered	5	77840413	77840413	1	+	12	Distal Intergenic	5	77784881	77786003	1123	1	ENSG00000213763	ENST00000515712	55532	4	ACTBP2	havana	processed_pseudogene
Positive-Ctrl-2_S7_L001.insertion_sites.filtered	1	182940585	182940585	1	+	11	Distal Intergenic	1	182881285	182887747	6463	1	ENSG00000135829	ENST00000473076	59300	17	DHX9	ensembl_havana	protein_coding
Positive-Ctrl-2_S7_L001.insertion_sites.filtered	14	19759735	19759735	1	+	11	Promoter (<=1kb)	14	19759868	19760774	907	1	ENSG00000176312	ENST00000556269	-133	4	OR4H12P	havana	unprocessed_pseudogene
Positive-Ctrl-2_S7_L001.insertion_sites.filtered	7	22829424	22829424	1	+	11	Intron (ENST00000669358/ENSG00000286703, intron 1 of 1)	7	22822954	22833430	10477	1	ENSG00000286703	ENST00000669358	6470	1	NA	havana_tagene	lncRNA
Positive-Ctrl-2_S7_L001.insertion_sites.filtered	3	43716496	43716496	1	+	11	Promoter (1-2kb)	3	43717671	43734371	16701	1	ENSG00000011198	ENST00000463153	-1175	10	ABHD5	ensembl_havana	protein_coding
Positive-Ctrl-2_S7_L001.insertion_sites.filtered	2	66539404	66539404	1	+	10	Intron (ENST00000272369/ENSG00000143995, intron 8 of 12)	2	66508927	66568745	59819	1	ENSG00000143995	ENST00000450027	30477	20	MEIS1	ensembl_havana	protein_coding
Positive-Ctrl-2_S7_L001.insertion_sites.filtered	7	87121695	87121695	1	-	10	Distal Intergenic	7	87151423	87152282	860	2	ENSG00000224046	ENST00000433446	30587	3	DMTF1-AS1	havana	lncRNA
Positive-Ctrl-2_S7_L001.insertion_sites.filtered	20	50393426	50393426	1	+	10	Distal Intergenic	20	50310974	50312014	1041	1	ENSG00000203999	ENST00000457853	82452	10	LINC01270	havana	lncRNA
Positive-Ctrl-2_S7_L001.insertion_sites.filtered	11	78419675	78419675	1	+	10	Intron (ENST00000534168/ENSG00000254420, intron 1 of 1)	11	78388061	78392405	4345	1	ENSG00000254649	ENST00000527030	31614	1	NA	havana	lncRNA
Positive-Ctrl-2_S7_L001.insertion_sites.filtered	5	140236096	140236096	1	-	10	Distal Intergenic	5	140245347	140281535	36189	2	ENSG00000113068	ENST00000512707	45439	10	PFDN1	ensembl_havana	protein_coding
