sample_id	seqnames	start	end	width	strand	score	annotation	gene_seqnames	gene_start	gene_end	gene_width	gene_strand	gene_id	transcript_id	tss_distance	gene_version	gene_name	gene_source	gene_biotype
253-3_S9_L001.insertion_sites.filtered	3	63423721	63423721	1	-	1	Distal Intergenic	3	63388533	63391300	2768	2	ENSMUSG00000103476	ENSMUST00000192926	-32421	2	Strit1	havana	protein_coding
253-3_S9_L001.insertion_sites.filtered	19	10469759	10469759	1	-	1	Distal Intergenic	19	10451599	10460292	8694	2	ENSMUSG00000035179	ENSMUST00000237522	-9467	5	Ppp1r32	ensembl_havana	protein_coding
253-3_S9_L001.insertion_sites.filtered	1	138924330	138924330	1	+	1	Intron (ENSMUST00000200533/ENSMUSG00000056268, intron 2 of 9)	1	138905394	138906984	1591	1	ENSMUSG00000104900	ENSMUST00000200494	18936	2	4930596I21Rik	havana	lncRNA
253-3_S9_L001.insertion_sites.filtered	2	154986530	154986530	1	-	1	Distal Intergenic	2	154939709	154942001	2293	2	ENSMUSG00000087254	ENSMUST00000142569	-44529	2	2310005A03Rik	havana	lncRNA
253-3_S9_L001.insertion_sites.filtered	2	121580755	121580755	1	+	1	Distal Intergenic	2	121549011	121549672	662	1	ENSMUSG00000084244	ENSMUST00000118165	31744	2	Gm14020	havana	processed_pseudogene
253-3_S9_L001.insertion_sites.filtered	15	41970436	41970436	1	+	1	Distal Intergenic	15	42060180	42064698	4519	1	ENSMUSG00000115988	ENSMUST00000230284	-89744	2	Gm49441	havana	lncRNA
253-3_S9_L001.insertion_sites.filtered	5	68206778	68206778	1	-	1	Distal Intergenic	5	68239832	68241717	1886	2	ENSMUSG00000106747	ENSMUST00000201764	34939	2	Gm43025	havana	TEC
253-3_S9_L001.insertion_sites.filtered	8	31935387	31935387	1	+	1	Distal Intergenic	8	31982004	31990118	8115	1	ENSMUSG00000109605	ENSMUST00000211239	-46617	2	Gm45303	havana	lncRNA
253-3_S9_L001.insertion_sites.filtered	15	73738919	73738919	1	+	1	Distal Intergenic	15	73706410	73711757	5348	1	ENSMUSG00000086361	ENSMUST00000154520	32509	2	Gm6569	havana	protein_coding
253-3_S9_L001.insertion_sites.filtered	8	123096690	123096690	1	+	1	Distal Intergenic	8	123100776	123103183	2408	1	ENSMUSG00000093682	ENSMUST00000176061	-4086	2	Gm20681	havana	lncRNA
253-3_S9_L001.insertion_sites.filtered	13	99083803	99083803	1	+	1	Distal Intergenic	13	99109886	99110250	365	1	ENSMUSG00000114873	ENSMUST00000224868	-26083	2	Gm47052	havana	processed_pseudogene
253-3_S9_L001.insertion_sites.filtered	X	151937250	151937250	1	-	1	Distal Intergenic	20	151895919	151896450	532	2	ENSMUSG00000084275	ENSMUST00000121222	-40800	4	Gm5396	havana	processed_pseudogene
253-3_S9_L001.insertion_sites.filtered	2	84498526	84498526	1	-	1	Intron (ENSMUST00000189772/ENSMUSG00000101645, intron 2 of 20)	2	84500361	84500998	638	2	ENSMUSG00000076437	ENSMUST00000189988	2472	12	Selenoh	ensembl_havana	protein_coding
253-3_S9_L001.insertion_sites.filtered	12	100176173	100176173	1	+	1	Downstream (<1kb)	12	100171662	100172754	1093	1	ENSMUSG00000001175	ENSMUST00000127300	4511	17	Calm1	ensembl_havana	protein_coding
253-3_S9_L001.insertion_sites.filtered	9	100347117	100347117	1	-	1	Intron (ENSMUST00000098458/ENSMUSG00000044244, intron 5 of 6)	9	100339774	100348928	9155	2	ENSMUSG00000044244	ENSMUST00000136606	1811	19	Il20rb	ensembl_havana	protein_coding
253-3_S9_L001.insertion_sites.filtered	14	30035616	30035616	1	-	1	Intron (ENSMUST00000112250/ENSMUSG00000015968, intron 3 of 46)	14	29782701	30074921	292221	2	ENSMUSG00000015968	ENSMUST00000238568	39305	19	Cacna1d	ensembl_havana	protein_coding
253-3_S9_L001.insertion_sites.filtered	9	32844163	32844163	1	-	1	Distal Intergenic	9	32816233	32840262	24030	2	ENSMUSG00000099025	ENSMUST00000185169	-3901	2	Gm27162	havana	lncRNA
253-3_S9_L001.insertion_sites.filtered	14	13364952	13364952	1	-	1	Distal Intergenic	14	13010593	13069149	58557	2	ENSMUSG00000114615	ENSMUST00000224264	-295803	2	Gm48370	havana	lncRNA
253-3_S9_L001.insertion_sites.filtered	18	11917476	11917476	1	+	1	Distal Intergenic	18	11871557	11873292	1736	1	ENSMUSG00000041238	ENSMUST00000234766	45919	17	Rbbp8	ensembl_havana	protein_coding
253-3_S9_L001.insertion_sites.filtered	7	91841965	91841965	1	-	1	Distal Intergenic	7	91741414	91768719	27306	2	ENSMUSG00000109382	ENSMUST00000207593	-73246	2	4930567K12Rik	havana	lncRNA
253-3_S9_L001.insertion_sites.filtered	3	22525654	22525654	1	+	1	Distal Intergenic	3	22579402	22580171	770	1	ENSMUSG00000103801	ENSMUST00000192825	-53748	2	Spin3-ps	havana	processed_pseudogene
253-3_S9_L001.insertion_sites.filtered	19	43566632	43566632	1	+	1	Distal Intergenic	19	43532622	43533401	780	1	ENSMUSG00000118308	ENSMUST00000236158	34010	2	Gm19179	havana	processed_pseudogene
253-3_S9_L001.insertion_sites.filtered	11	77921262	77921262	1	-	1	Exon (ENSMUST00000150471/ENSMUSG00000087050, exon 2 of 2)	11	77920838	77923491	2654	2	ENSMUSG00000087050	ENSMUST00000150471	2229	2	Dhrs13os	havana	lncRNA
253-3_S9_L001.insertion_sites.filtered	2	127803271	127803271	1	-	1	Distal Intergenic	2	127643045	127673785	30741	2	ENSMUSG00000027379	ENSMUST00000028858	-129486	15	Bub1	ensembl_havana	protein_coding
253-3_S9_L001.insertion_sites.filtered	7	132485586	132485586	1	-	1	Intron (ENSMUST00000124096/ENSMUSG00000030849, intron 2 of 6)	7	132476526	132490416	13891	2	ENSMUSG00000097595	ENSMUST00000211184	4830	3	1500002F19Rik	havana	lncRNA
253-3_S9_L001.insertion_sites.filtered	2	133392711	133392711	1	-	1	Distal Intergenic	2	133426235	133426341	107	2	ENSMUSG00000119228	ENSMUST00000239857	33630	1	Gm25258	ensembl	snRNA
253-3_S9_L001.insertion_sites.filtered	10	25057856	25057856	1	-	1	Intron (ENSMUST00000100012/ENSMUSG00000039166, intron 1 of 1)	10	25044988	25076056	31069	2	ENSMUSG00000039166	ENSMUST00000100012	18200	17	Akap7	ensembl_havana	protein_coding
253-3_S9_L001.insertion_sites.filtered	3	67153550	67153550	1	-	1	Distal Intergenic	3	67365334	67368967	3634	2	ENSMUSG00000047557	ENSMUST00000160827	215417	3	Lxn	ensembl_havana	protein_coding
253-3_S9_L001.insertion_sites.filtered	9	97541537	97541537	1	+	1	Distal Intergenic	9	97231669	97251998	20330	1	ENSMUSG00000087167	ENSMUST00000127307	309868	2	Gm15891	havana	lncRNA
253-3_S9_L001.insertion_sites.filtered	3	103656922	103656922	1	-	1	Exon (ENSMUST00000200071/ENSMUSG00000008730, exon 1 of 1)	3	103656679	103658330	1652	2	ENSMUSG00000008730	ENSMUST00000126351	1408	18	Hipk1	ensembl_havana	protein_coding
253-3_S9_L001.insertion_sites.filtered	15	84426784	84426784	1	+	1	Distal Intergenic	15	84553821	84587874	34054	1	ENSMUSG00000036106	ENSMUST00000171460	-127037	16	Prr5	ensembl_havana	protein_coding
253-3_S9_L001.insertion_sites.filtered	4	127651387	127651387	1	+	1	Distal Intergenic	4	127438894	127464295	25402	1	ENSMUSG00000087470	ENSMUST00000146587	212493	4	A630031M04Rik	havana	lncRNA
253-3_S9_L001.insertion_sites.filtered	5	151075400	151075400	1	-	1	Intron (ENSMUST00000110483/ENSMUSG00000016128, intron 1 of 13)	5	150963108	151051008	87901	2	ENSMUSG00000016128	ENSMUST00000202111	-24392	15	Stard13	ensembl_havana	protein_coding
253-3_S9_L001.insertion_sites.filtered	10	127537336	127537336	1	-	1	Distal Intergenic	10	127507473	127512593	5121	2	ENSMUSG00000087163	ENSMUST00000155550	-24743	2	Gm16230	havana	lncRNA
254-2_S3_L001.insertion_sites.filtered	5	20354201	20354201	1	-	130	Distal Intergenic	5	20319318	20319445	128	2	ENSMUSG00000077171	ENSMUST00000103983	-34756	3	Gm25761	ensembl	snoRNA
254-2_S3_L001.insertion_sites.filtered	1	69595700	69595700	1	+	100	Distal Intergenic	1	69553091	69586866	33776	1	ENSMUSG00000101156	ENSMUST00000187100	42609	2	Gm29114	havana	lncRNA
254-2_S3_L001.insertion_sites.filtered	13	24794505	24794505	1	-	33	Distal Intergenic	13	24781596	24788908	7313	2	ENSMUSG00000121648	ENSMUST00000135889	-5597	1	NA	havana	lncRNA
254-2_S3_L001.insertion_sites.filtered	16	8658044	8658044	1	+	27	Intron (ENSMUST00000023150/ENSMUSG00000022507, intron 2 of 3)	16	8649185	8661995	12811	1	ENSMUSG00000022507	ENSMUST00000229318	8859	7	Hapstr1	ensembl_havana	protein_coding
254-2_S3_L001.insertion_sites.filtered	11	23640410	23640410	1	-	21	Distal Intergenic	11	23596479	23615959	19481	2	ENSMUSG00000020283	ENSMUST00000020523	-24451	6	Pex13	ensembl_havana	protein_coding
254-2_S3_L001.insertion_sites.filtered	8	123096690	123096690	1	+	19	Distal Intergenic	8	123100776	123103183	2408	1	ENSMUSG00000093682	ENSMUST00000176061	-4086	2	Gm20681	havana	lncRNA
254-2_S3_L001.insertion_sites.filtered	5	137163854	137163854	1	-	14	3' UTR	5	137163809	137167975	4167	2	ENSMUSG00000037390	ENSMUST00000160630	4121	14	Muc17	ensembl_havana	protein_coding
254-2_S3_L001.insertion_sites.filtered	3	56606011	56606011	1	+	13	Distal Intergenic	3	56961571	56961700	130	1	ENSMUSG00000118960	ENSMUST00000239689	-355560	1	Gm22269	ensembl	snoRNA
254-2_S3_L001.insertion_sites.filtered	16	50153602	50153602	1	+	12	Distal Intergenic	16	50346608	50377844	31237	1	ENSMUSG00000097694	ENSMUST00000231801	-193006	9	G730013B05Rik	havana	lncRNA
254-2_S3_L001.insertion_sites.filtered	5	147167550	147167550	1	+	12	Distal Intergenic	5	147206769	147212658	5890	1	ENSMUSG00000029644	ENSMUST00000085591	-39219	8	Pdx1	ensembl_havana	protein_coding
254-2_S3_L001.insertion_sites.filtered	3	9612751	9612751	1	+	11	Distal Intergenic	3	9561228	9564988	3761	1	ENSMUSG00000103485	ENSMUST00000192900	51523	2	Gm38001	havana	TEC
254-2_S3_L001.insertion_sites.filtered	7	16109111	16109111	1	+	10	Distal Intergenic	7	16133534	16134828	1295	1	ENSMUSG00000120191	ENSMUST00000241816	-24423	1	Gm57198	havana_tagene	lncRNA
254-2_S3_L001.insertion_sites.filtered	1	93227902	93227902	1	-	9	3' UTR	1	93229150	93230624	1475	2	ENSMUSG00000026273	ENSMUST00000136754	2722	14	Mterf4	ensembl_havana	protein_coding
254-2_S3_L001.insertion_sites.filtered	17	15333481	15333481	1	-	8	Distal Intergenic	17	15247416	15261750	14335	2	ENSMUSG00000079707	ENSMUST00000040746	-71731	11	Dynlt2a1	ensembl_havana	protein_coding
254-2_S3_L001.insertion_sites.filtered	X	6557988	6557988	1	+	8	Distal Intergenic	20	6489340	6549502	60163	1	ENSMUSG00000068270	ENSMUST00000089520	68648	16	Shroom4	ensembl_havana	protein_coding
254-2_S3_L001.insertion_sites.filtered	19	12238078	12238078	1	+	8	Promoter (<=1kb)	19	12238396	12247751	9356	1	ENSMUSG00000060049	ENSMUST00000207969	-318	6	Or5an11	ensembl_havana	protein_coding
254-2_S3_L001.insertion_sites.filtered	16	45587840	45587840	1	+	8	Distal Intergenic	16	45556866	45557681	816	1	ENSMUSG00000086237	ENSMUST00000138539	30974	2	Gm15591	havana	lncRNA
254-2_S3_L001.insertion_sites.filtered	19	21437275	21437275	1	-	7	Intron (ENSMUST00000087600/ENSMUSG00000058624, intron 1 of 13)	19	21396089	21449952	53864	2	ENSMUSG00000058624	ENSMUST00000136258	12677	14	Gda	ensembl_havana	protein_coding
254-2_S3_L001.insertion_sites.filtered	10	41778181	41778181	1	-	7	Distal Intergenic	10	41792047	41852118	60072	2	ENSMUSG00000071324	ENSMUST00000160367	73937	12	Armc2	ensembl_havana	protein_coding
254-2_S3_L001.insertion_sites.filtered	2	128782876	128782876	1	-	7	Intron (ENSMUST00000028866/ENSMUSG00000027387, intron 1 of 8)	2	128768188	128785997	17810	2	ENSMUSG00000027387	ENSMUST00000028866	3121	12	Zc3h8	ensembl_havana	protein_coding
254-2_S3_L001.insertion_sites.filtered	13	103902195	103902195	1	-	6	Promoter (<=1kb)	13	103889176	103901541	12366	2	ENSMUSG00000032621	ENSMUST00000210836	-654	9	Srek1	ensembl_havana	protein_coding
254-2_S3_L001.insertion_sites.filtered	19	25196042	25196042	1	-	5	Distal Intergenic	19	25143449	25143580	132	2	ENSMUSG00000065634	ENSMUST00000083700	-52462	3	Gm24252	ensembl	snoRNA
254-2_S3_L001.insertion_sites.filtered	8	64950841	64950841	1	-	5	Distal Intergenic	8	64967366	64967475	110	2	ENSMUSG00000076042	ENSMUST00000102088	16634	3	Mir710	mirbase	miRNA
254-2_S3_L001.insertion_sites.filtered	14	34221778	34221778	1	-	5	Intron (ENSMUST00000049005/ENSMUSG00000021796, intron 1 of 12)	14	34165890	34224485	58596	2	ENSMUSG00000021796	ENSMUST00000171551	2707	16	Bmpr1a	ensembl_havana	protein_coding
254-2_S3_L001.insertion_sites.filtered	17	83519266	83519266	1	-	5	Distal Intergenic	17	83405447	83428170	22724	2	ENSMUSG00000117509	ENSMUST00000235082	-91096	2	Gm46606	havana	lncRNA
254-2_S3_L001.insertion_sites.filtered	4	85896218	85896218	1	-	5	Distal Intergenic	4	85961631	85961731	101	2	ENSMUSG00000064687	ENSMUST00000082753	65513	3	Gm25811	ensembl	snRNA
254-2_S3_L001.insertion_sites.filtered	15	97787186	97787186	1	+	5	Distal Intergenic	15	97833166	97833476	311	1	ENSMUSG00002075036	ENSMUST00020181816	-45980	1	Gm54849	ensembl	misc_RNA
254-2_S3_L001.insertion_sites.filtered	8	112088344	112088344	1	-	4	Intron (ENSMUST00000159336/ENSMUSG00000033579, intron 1 of 6)	8	112071767	112093109	21343	2	ENSMUSG00000033579	ENSMUST00000159336	4765	17	Fa2h	ensembl_havana	protein_coding
254-2_S3_L001.insertion_sites.filtered	1	174151847	174151847	1	+	4	Distal Intergenic	1	174158084	174160439	2356	1	ENSMUSG00000026531	ENSMUST00000027816	-6237	5	Mptx1	ensembl_havana	protein_coding
254-2_S3_L001.insertion_sites.filtered	6	41089916	41089916	1	+	4	Promoter (<=1kb)	6	41090484	41091001	518	1	ENSMUSG00000095574	ENSMUST00000103267	-568	3	Trbv12-1	ensembl_havana	TR_V_gene
254-2_S3_L001.insertion_sites.filtered	2	67973153	67973153	1	+	4	Distal Intergenic	2	67948057	67953033	4977	1	ENSMUSG00000034780	ENSMUST00000112346	25096	7	B3galt1	ensembl_havana	protein_coding
254-2_S3_L001.insertion_sites.filtered	1	145592008	145592008	1	+	4	Distal Intergenic	1	145059632	145060627	996	1	ENSMUSG00000097130	ENSMUST00000180655	532376	2	Gm5262	havana	processed_pseudogene
254-2_S3_L001.insertion_sites.filtered	13	9810626	9810626	1	+	4	Distal Intergenic	13	9783933	9788270	4338	1	ENSMUSG00000113885	ENSMUST00000221766	26693	2	Gm47802	havana	lncRNA
254-2_S3_L001.insertion_sites.filtered	15	79416925	79416925	1	-	4	3' UTR	15	79415554	79430756	15203	2	ENSMUSG00000055065	ENSMUST00000231053	13831	8	Ddx17	ensembl_havana	protein_coding
254-2_S3_L001.insertion_sites.filtered	7	126660708	126660708	1	+	4	Distal Intergenic	7	126667628	126670211	2584	1	ENSMUSG00000108327	ENSMUST00000206939	-6920	2	Gm44939	havana	lncRNA
254-2_S3_L001.insertion_sites.filtered	14	109456391	109456391	1	-	4	Distal Intergenic	14	109146232	109151590	5359	2	ENSMUSG00000075478	ENSMUST00000100322	-304801	4	Slitrk1	ensembl_havana	protein_coding
254-2_S3_L001.insertion_sites.filtered	5	137709956	137709956	1	+	4	Distal Intergenic	5	137743992	137766712	22721	1	ENSMUSG00000029723	ENSMUST00000100540	-34036	17	Spacdr	ensembl_havana	protein_coding
254-2_S3_L001.insertion_sites.filtered	1	38988091	38988091	1	-	4	Distal Intergenic	1	38902958	38937242	34285	2	ENSMUSG00000026080	ENSMUST00000194361	-50849	15	Chst10	ensembl_havana	protein_coding
254-2_S3_L001.insertion_sites.filtered	2	64820978	64820978	1	+	4	Distal Intergenic	2	65068183	65071191	3009	1	ENSMUSG00000086881	ENSMUST00000243428	-247205	3	Gm13594	ensembl_havana	lncRNA
254-2_S3_L001.insertion_sites.filtered	13	90133745	90133745	1	-	4	Intron (ENSMUST00000159199/ENSMUSG00000021615, intron 6 of 8)	13	90075561	90075662	102	2	ENSMUSG00002075582	ENSMUST00020183197	-58083	1	Gm55230	ensembl	snRNA
254-2_S3_L001.insertion_sites.filtered	7	35264098	35264098	1	-	4	Distal Intergenic	7	35246610	35255729	9120	2	ENSMUSG00000034875	ENSMUST00000040962	-8369	6	Nudt19	ensembl_havana	protein_coding
254-2_S3_L001.insertion_sites.filtered	7	71856532	71856532	1	+	3	Distal Intergenic	7	71760509	71763204	2696	1	ENSMUSG00000108427	ENSMUST00000205418	96023	2	Gm36696	havana	lncRNA
254-2_S3_L001.insertion_sites.filtered	X	162648834	162648834	1	+	3	Distal Intergenic	20	162692013	162716662	24650	1	ENSMUSG00000031367	ENSMUST00000069041	-43179	16	Ap1s2	ensembl_havana	protein_coding
254-2_S3_L001.insertion_sites.filtered	10	21394321	21394321	1	-	3	Distal Intergenic	10	21321080	21321535	456	2	ENSMUSG00000112738	ENSMUST00000219604	-72786	2	Gm48386	havana	processed_pseudogene
254-2_S3_L001.insertion_sites.filtered	18	88952633	88952633	1	+	3	Distal Intergenic	18	88956270	88956419	150	1	ENSMUSG00000117777	ENSMUST00000235800	-3637	2	Gm50267	havana	processed_pseudogene
254-2_S3_L001.insertion_sites.filtered	18	57275469	57275469	1	-	3	Distal Intergenic	18	57252785	57252958	174	2	ENSMUSG00000118177	ENSMUST00000235434	-22511	2	Gm19486	havana	processed_pseudogene
254-2_S3_L001.insertion_sites.filtered	15	80801792	80801792	1	-	3	Distal Intergenic	15	80889608	80890611	1004	2	ENSMUSG00000115976	ENSMUST00000230118	88819	2	Gm31462	havana	lncRNA
254-2_S3_L001.insertion_sites.filtered	3	143336516	143336516	1	-	3	Distal Intergenic	3	143281294	143282762	1469	2	ENSMUSG00000105000	ENSMUST00000199347	-53754	2	Gm43616	havana	lncRNA
254-2_S3_L001.insertion_sites.filtered	2	142822548	142822548	1	+	3	Distal Intergenic	2	142744885	142745492	608	1	ENSMUSG00000086504	ENSMUST00000124774	77663	2	Kif16bos	havana	lncRNA
254-2_S3_L001.insertion_sites.filtered	9	27533929	27533929	1	+	3	Intron (ENSMUST00000213224/ENSMUSG00000110851, intron 1 of 1)	9	27527481	27537194	9714	1	ENSMUSG00000110851	ENSMUST00000213224	6448	2	Gm48902	havana	lncRNA
254-2_S3_L001.insertion_sites.filtered	6	33982957	33982957	1	-	3	Distal Intergenic	6	33961924	33969346	7423	2	ENSMUSG00000087441	ENSMUST00000155496	-13611	2	Gm13853	havana	lncRNA
254-2_S3_L001.insertion_sites.filtered	7	45128869	45128869	1	-	3	Intron (ENSMUST00000210701/ENSMUSG00000109926, intron 2 of 5)	7	45125054	45129355	4302	2	ENSMUSG00000011382	ENSMUST00000209450	486	9	Dhdh	ensembl_havana	protein_coding
254-2_S3_L001.insertion_sites.filtered	2	76607517	76607517	1	+	3	Intron (ENSMUST00000156809/ENSMUSG00000086354, intron 2 of 4)	2	76553120	76617052	63933	1	ENSMUSG00000086354	ENSMUST00000156809	54397	3	Gm13938	havana	lncRNA
254-2_S3_L001.insertion_sites.filtered	12	40655897	40655897	1	-	3	Distal Intergenic	12	40365045	40495901	130857	2	ENSMUSG00000055917	ENSMUST00000069637	-159996	16	Zfp277	ensembl_havana	protein_coding
254-2_S3_L001.insertion_sites.filtered	10	102407935	102407935	1	+	3	Distal Intergenic	10	102376109	102382058	5950	1	ENSMUSG00000044921	ENSMUST00000055355	31826	6	Rassf9	ensembl_havana	protein_coding
254-2_S3_L001.insertion_sites.filtered	10	20079157	20079157	1	+	3	Intron (ENSMUST00000020173/ENSMUSG00000019996, intron 1 of 17)	10	20084236	20084634	399	1	ENSMUSG00000111356	ENSMUST00000216127	-5079	2	Rpl32l	havana	processed_pseudogene
254-2_S3_L001.insertion_sites.filtered	X	167689052	167689052	1	-	3	Distal Intergenic	20	167557853	167558252	400	2	ENSMUSG00000081500	ENSMUST00000118747	-130800	2	Gm15233	havana	processed_pseudogene
254-2_S3_L001.insertion_sites.filtered	X	9174145	9174145	1	-	3	Distal Intergenic	20	9193988	9194347	360	2	ENSMUSG00000083670	ENSMUST00000119858	20202	2	Gm6829	havana	processed_pseudogene
254-2_S3_L001.insertion_sites.filtered	5	76268792	76268792	1	+	3	Distal Intergenic	5	76288118	76299362	11245	1	ENSMUSG00000029233	ENSMUST00000138699	-19326	16	Srd5a3	ensembl_havana	protein_coding
254-2_S3_L001.insertion_sites.filtered	6	92506874	92506874	1	+	2	Distal Intergenic	6	92538758	92539754	997	1	ENSMUSG00000098130	ENSMUST00000182175	-31884	2	Gm17797	havana	processed_pseudogene
254-2_S3_L001.insertion_sites.filtered	12	108184057	108184057	1	+	2	Distal Intergenic	12	108165344	108168405	3062	1	ENSMUSG00000021258	ENSMUST00000223363	18713	11	Ccnk	ensembl_havana	protein_coding
254-2_S3_L001.insertion_sites.filtered	12	8025195	8025195	1	+	2	Distal Intergenic	12	8027648	8037818	10171	1	ENSMUSG00000020609	ENSMUST00000171271	-2453	15	Apob	ensembl_havana	protein_coding
254-2_S3_L001.insertion_sites.filtered	3	67647258	67647258	1	+	2	Distal Intergenic	3	67799553	67963926	164374	1	ENSMUSG00000051777	ENSMUST00000063263	-152295	7	Iqcj	ensembl_havana	protein_coding
254-2_S3_L001.insertion_sites.filtered	12	99904613	99904613	1	-	2	Distal Intergenic	12	99949034	99949111	78	2	ENSMUSG00002075118	ENSMUST00020182281	44498	1	Gm54700	ensembl	miRNA
254-2_S3_L001.insertion_sites.filtered	8	25717374	25717374	1	-	2	Intron (ENSMUST00000210016/ENSMUSG00000065954, intron 1 of 5)	8	25672538	25730879	58342	2	ENSMUSG00000065954	ENSMUST00000210488	13505	12	Tacc1	ensembl_havana	protein_coding
254-2_S3_L001.insertion_sites.filtered	19	60861942	60861942	1	-	2	Intron (ENSMUST00000025961/ENSMUSG00000024997, intron 1 of 6)	19	60852489	60862994	10506	2	ENSMUSG00000024997	ENSMUST00000025961	1052	8	Prdx3	ensembl_havana	protein_coding
254-2_S3_L001.insertion_sites.filtered	3	141172884	141172884	1	-	2	Promoter (1-2kb)	3	141163737	141171094	7358	2	ENSMUSG00000089737	ENSMUST00000161394	-1790	2	Gm15688	havana	lncRNA
254-2_S3_L001.insertion_sites.filtered	3	104079714	104079714	1	-	2	Intron (ENSMUST00000064371/ENSMUSG00000052539, intron 1 of 21)	3	104071240	104074516	3277	2	ENSMUSG00000106432	ENSMUST00000198446	-5198	2	Gm43259	havana	lncRNA
254-2_S3_L001.insertion_sites.filtered	4	33178406	33178406	1	-	2	Intron (ENSMUST00000098181/ENSMUSG00000054659, intron 5 of 6)	4	33174230	33189433	15204	2	ENSMUSG00000054659	ENSMUST00000098181	11027	14	Pm20d2	ensembl_havana	protein_coding
254-2_S3_L001.insertion_sites.filtered	7	75343185	75343185	1	-	2	Distal Intergenic	7	75407007	75407116	110	2	ENSMUSG00002076060	ENSMUST00020181771	63931	1	Gm55660	ensembl	miRNA
254-2_S3_L001.insertion_sites.filtered	4	119316119	119316119	1	-	2	Distal Intergenic	4	119331746	119349706	17961	2	ENSMUSG00000048899	ENSMUST00000126728	33587	9	Rimkla	ensembl_havana	protein_coding
254-2_S3_L001.insertion_sites.filtered	2	72168476	72168476	1	-	2	Distal Intergenic	2	72075309	72079319	4011	2	ENSMUSG00000086231	ENSMUST00000132792	-89157	2	Rapgef4os3	havana	lncRNA
254-2_S3_L001.insertion_sites.filtered	1	53819502	53819502	1	+	2	Distal Intergenic	1	53830360	53831816	1457	1	ENSMUSG00000102405	ENSMUST00000194911	-10858	2	Gm37863	havana	TEC
254-2_S3_L001.insertion_sites.filtered	18	8264635	8264635	1	+	2	Distal Intergenic	18	8183267	8188518	5252	1	ENSMUSG00000117490	ENSMUST00000234300	81368	2	Gm35031	havana	lncRNA
254-2_S3_L001.insertion_sites.filtered	17	37266115	37266115	1	+	2	Distal Intergenic	17	37269484	37276514	7031	1	ENSMUSG00000036214	ENSMUST00000040177	-3369	15	Polr1has	ensembl_havana	protein_coding
254-2_S3_L001.insertion_sites.filtered	14	64148145	64148145	1	+	2	Intron (ENSMUST00000022528/ENSMUSG00000021958, intron 6 of 6)	14	64156099	64157308	1210	1	ENSMUSG00000021958	ENSMUST00000225564	-7954	6	Pinx1	ensembl_havana	protein_coding
254-2_S3_L001.insertion_sites.filtered	16	90509476	90509476	1	+	2	Distal Intergenic	16	90524358	90525046	689	1	ENSMUSG00000120489	ENSMUST00000243670	-14882	1	Gm17518	havana_tagene	lncRNA
254-2_S3_L001.insertion_sites.filtered	6	107742141	107742141	1	+	2	Distal Intergenic	6	107858034	107858646	613	1	ENSMUSG00000107475	ENSMUST00000204520	-115893	2	Gm19177	havana	processed_pseudogene
254-2_S3_L001.insertion_sites.filtered	1	27808472	27808472	1	+	2	Distal Intergenic	1	27923059	27941903	18845	1	ENSMUSG00000101514	ENSMUST00000185409	-114587	3	Gm5524	havana	lncRNA
254-2_S3_L001.insertion_sites.filtered	7	55004640	55004640	1	-	2	Distal Intergenic	7	54893681	54893787	107	2	ENSMUSG00000077163	ENSMUST00000103975	-110853	4	Gm24116	ensembl	snRNA
254-2_S3_L001.insertion_sites.filtered	1	81073781	81073781	1	+	2	Intron (ENSMUST00000137862/ENSMUSG00000054976, intron 3 of 6)	1	81055300	81319479	264180	1	ENSMUSG00000054976	ENSMUST00000123285	18481	15	Nyap2	ensembl_havana	protein_coding
254-2_S3_L001.insertion_sites.filtered	6	144655992	144655992	1	+	2	Distal Intergenic	6	144666637	144705609	38973	1	ENSMUSG00000086282	ENSMUST00000155562	-10645	2	Sox5os4	havana	lncRNA
254-2_S3_L001.insertion_sites.filtered	3	140140782	140140782	1	+	2	Distal Intergenic	3	139875045	139875972	928	1	ENSMUSG00000106207	ENSMUST00000196798	265737	2	Gm19184	havana	processed_pseudogene
254-2_S3_L001.insertion_sites.filtered	19	23093555	23093555	1	-	2	Distal Intergenic	19	23113154	23113861	708	2	ENSMUSG00000120011	ENSMUST00000241018	20306	1	Gm56639	havana_tagene	lncRNA
254-2_S3_L001.insertion_sites.filtered	6	53412172	53412172	1	+	2	Intron (ENSMUST00000203528/ENSMUSG00000053007, intron 4 of 10)	6	53410959	53411122	164	1	ENSMUSG00000119449	ENSMUST00000240011	1213	1	Gm25818	ensembl	snRNA
254-2_S3_L001.insertion_sites.filtered	13	111560204	111560204	1	+	2	Distal Intergenic	13	111498210	111498453	244	1	ENSMUSG00000082258	ENSMUST00000117793	61994	2	Gm15289	havana	processed_pseudogene
254-2_S3_L001.insertion_sites.filtered	8	60640613	60640613	1	+	2	Distal Intergenic	8	60648836	60733380	84545	1	ENSMUSG00000109966	ENSMUST00000210900	-8223	2	Gm34623	havana	lncRNA
254-2_S3_L001.insertion_sites.filtered	1	124652365	124652365	1	+	2	Distal Intergenic	1	124418593	124418696	104	1	ENSMUSG00000065340	ENSMUST00000083406	233772	3	Gm25578	ensembl	snRNA
