sample_id	seqnames	start	end	width	strand	score	annotation	gene_seqnames	gene_start	gene_end	gene_width	gene_strand	gene_id	transcript_id	tss_distance	gene_version	gene_name	gene_source	gene_biotype
253_S10_L001.insertion_sites.filtered	1	184730380	184730380	1	-	2	Intron (ENSMUST00000027929/ENSMUSG00000026620, intron 1 of 17)	1	184651714	184731672	79959	2	ENSMUSG00000026620	ENSMUST00000192657	1292	12	Mark1	ensembl_havana	protein_coding
253_S10_L001.insertion_sites.filtered	2	84498526	84498526	1	-	2	Intron (ENSMUST00000189772/ENSMUSG00000101645, intron 2 of 20)	2	84500361	84500998	638	2	ENSMUSG00000076437	ENSMUST00000189988	2472	12	Selenoh	ensembl_havana	protein_coding
253_S10_L001.insertion_sites.filtered	3	103656922	103656922	1	-	2	Exon (ENSMUST00000200071/ENSMUSG00000008730, exon 1 of 1)	3	103656679	103658330	1652	2	ENSMUSG00000008730	ENSMUST00000126351	1408	18	Hipk1	ensembl_havana	protein_coding
253_S10_L001.insertion_sites.filtered	15	55469575	55469575	1	-	2	Distal Intergenic	15	55397490	55421144	23655	2	ENSMUSG00000022370	ENSMUST00000172387	-48431	14	Mrpl13	ensembl_havana	protein_coding
253_S10_L001.insertion_sites.filtered	6	120205831	120205831	1	-	2	Intron (ENSMUST00000125341/ENSMUSG00000041372, intron 3 of 19)	6	120180034	120219604	39571	2	ENSMUSG00000041372	ENSMUST00000125341	13773	11	B4galnt3	ensembl_havana	protein_coding
253_S10_L001.insertion_sites.filtered	X	151937250	151937250	1	-	2	Distal Intergenic	20	151895919	151896450	532	2	ENSMUSG00000084275	ENSMUST00000121222	-40800	4	Gm5396	havana	processed_pseudogene
253_S10_L001.insertion_sites.filtered	13	102281444	102281444	1	-	2	Distal Intergenic	13	102250625	102252543	1919	2	ENSMUSG00000102542	ENSMUST00000195109	-28901	2	Gm38133	havana	TEC
253_S10_L001.insertion_sites.filtered	2	116678959	116678959	1	-	2	Exon (ENSMUST00000151391/ENSMUSG00000086462, exon 4 of 4)	2	116678580	116707649	29070	2	ENSMUSG00000086462	ENSMUST00000151391	28690	2	Gm13990	havana	lncRNA
253_S10_L001.insertion_sites.filtered	7	143197197	143197197	1	+	2	Intron (ENSMUST00000207189/ENSMUSG00000109251, intron 1 of 2)	7	143182018	143224351	42334	1	ENSMUSG00000109251	ENSMUST00000207189	15179	2	E230032D23Rik	havana	lncRNA
253_S10_L001.insertion_sites.filtered	10	16902208	16902208	1	-	2	Intron (ENSMUST00000207720/ENSMUSG00000101969, intron 1 of 12)	10	16828445	16910404	81960	2	ENSMUSG00000101969	ENSMUST00000207495	8196	3	Gm20125	havana	lncRNA
253_S10_L001.insertion_sites.filtered	5	31922665	31922665	1	+	2	Intron (ENSMUST00000201352/ENSMUSG00000052139, intron 3 of 11)	5	31942727	31977987	35261	1	ENSMUSG00000052139	ENSMUST00000202270	-20062	19	Babam2	ensembl_havana	protein_coding
253_S10_L001.insertion_sites.filtered	8	31935387	31935387	1	+	2	Distal Intergenic	8	31982004	31990118	8115	1	ENSMUSG00000109605	ENSMUST00000211239	-46617	2	Gm45303	havana	lncRNA
253_S10_L001.insertion_sites.filtered	9	40661786	40661786	1	-	2	Intron (ENSMUST00000213907/ENSMUSG00000111189, intron 2 of 2)	9	40672549	40673551	1003	2	ENSMUSG00000111189	ENSMUST00000216792	11765	2	Gm48293	havana	lncRNA
253_S10_L001.insertion_sites.filtered	11	32209481	32209481	1	+	2	Distal Intergenic	11	32226400	32228116	1717	1	ENSMUSG00000055609	ENSMUST00000020531	-16919	9	Hba-x	ensembl_havana	protein_coding
253_S10_L001.insertion_sites.filtered	4	119417674	119417674	1	-	2	Distal Intergenic	4	119410853	119411255	403	2	ENSMUSG00000081678	ENSMUST00000119396	-6419	2	Gm12959	havana	processed_pseudogene
253_S10_L001.insertion_sites.filtered	2	38819335	38819335	1	-	2	Promoter (1-2kb)	2	38613382	38817700	204319	2	ENSMUSG00000063972	ENSMUST00000112877	-1635	14	Nr6a1	ensembl_havana	protein_coding
253_S10_L001.insertion_sites.filtered	10	127873671	127873671	1	+	2	Intron (ENSMUST00000073868/ENSMUSG00000061315, intron 2 of 7)	10	127871504	127884506	13003	1	ENSMUSG00000061315	ENSMUST00000092048	2167	15	Naca	ensembl_havana	protein_coding
253_S10_L001.insertion_sites.filtered	10	20813535	20813535	1	-	2	Distal Intergenic	10	20742000	20767448	25449	2	ENSMUSG00000120178	ENSMUST00000241754	-46087	1	Gm53617	havana_tagene	lncRNA
253_S10_L001.insertion_sites.filtered	2	155371574	155371574	1	+	2	Intron (ENSMUST00000029135/ENSMUSG00000027605, intron 2 of 17)	2	155360027	155404000	43974	1	ENSMUSG00000027605	ENSMUST00000133654	11547	19	Acss2	ensembl_havana	protein_coding
253_S10_L001.insertion_sites.filtered	3	4683715	4683715	1	-	2	Distal Intergenic	3	4632263	4632395	133	2	ENSMUSG00000089287	ENSMUST00000158662	-51320	3	Gm22944	ensembl	snoRNA
253_S10_L001.insertion_sites.filtered	2	154986530	154986530	1	-	2	Distal Intergenic	2	154939709	154942001	2293	2	ENSMUSG00000087254	ENSMUST00000142569	-44529	2	2310005A03Rik	havana	lncRNA
253_S10_L001.insertion_sites.filtered	14	30579593	30579593	1	+	2	Intron (ENSMUST00000006701/ENSMUSG00000006526, intron 1 of 7)	14	30588402	30596921	8520	1	ENSMUSG00000006526	ENSMUST00000227776	-8809	14	Stimate	ensembl_havana	protein_coding
253_S10_L001.insertion_sites.filtered	4	101025817	101025817	1	+	2	Distal Intergenic	4	101043961	101044064	104	1	ENSMUSG00000077677	ENSMUST00000104489	-18144	3	Gm24468	ensembl	snRNA
253_S10_L001.insertion_sites.filtered	8	95310193	95310193	1	+	1	Distal Intergenic	8	95328565	95386903	58339	1	ENSMUSG00000050079	ENSMUST00000060389	-18372	11	Rspry1	ensembl_havana	protein_coding
253_S10_L001.insertion_sites.filtered	11	3464683	3464683	1	+	1	Promoter (<=1kb)	11	3464684	3467348	2665	1	ENSMUSG00000075702	ENSMUST00000123677	-1	11	Selenom	ensembl_havana	protein_coding
253_S10_L001.insertion_sites.filtered	4	63710343	63710343	1	-	1	Distal Intergenic	4	63642840	63663350	20511	2	ENSMUSG00000050395	ENSMUST00000239480	-46993	10	Tnfsf15	ensembl_havana	protein_coding
253_S10_L001.insertion_sites.filtered	5	88890534	88890534	1	+	1	Intron (ENSMUST00000155298/ENSMUSG00000006262, intron 1 of 1)	5	88868836	88897868	29033	1	ENSMUSG00000006262	ENSMUST00000125171	21698	16	Mob1b	ensembl_havana	protein_coding
253_S10_L001.insertion_sites.filtered	3	27619717	27619717	1	+	1	Distal Intergenic	3	27600790	27602018	1229	1	ENSMUSG00000106625	ENSMUST00000198723	18927	2	Gm43344	havana	TEC
253_S10_L001.insertion_sites.filtered	9	50833364	50833364	1	-	1	Intron (ENSMUST00000176663/ENSMUSG00000037112, intron 4 of 15)	9	50804101	50920236	116136	2	ENSMUSG00000037112	ENSMUST00000176824	86872	17	Sik2	ensembl_havana	protein_coding
253_S10_L001.insertion_sites.filtered	14	64855701	64855701	1	+	1	Distal Intergenic	14	64828634	64828720	87	1	ENSMUSG00000092972	ENSMUST00000175231	27067	3	Mir3078	mirbase	miRNA
253_S10_L001.insertion_sites.filtered	12	31889469	31889469	1	+	1	Intron (ENSMUST00000036862/ENSMUSG00000035933, intron 13 of 22)	12	31908457	31908591	135	1	ENSMUSG00000088242	ENSMUST00000157617	-18988	3	Gm25913	ensembl	scaRNA
253_S10_L001.insertion_sites.filtered	13	99083803	99083803	1	+	1	Distal Intergenic	13	99109886	99110250	365	1	ENSMUSG00000114873	ENSMUST00000224868	-26083	2	Gm47052	havana	processed_pseudogene
253_S10_L001.insertion_sites.filtered	17	48288889	48288889	1	+	1	Distal Intergenic	17	48247015	48247371	357	1	ENSMUSG00000084288	ENSMUST00000117186	41874	2	Mif-ps8	havana	processed_pseudogene
253_S10_L001.insertion_sites.filtered	17	74043598	74043598	1	-	1	Distal Intergenic	17	73879779	74017448	137670	2	ENSMUSG00000024064	ENSMUST00000146565	-26150	15	Galnt14	ensembl_havana	protein_coding
253_S10_L001.insertion_sites.filtered	8	25717374	25717374	1	-	1	Intron (ENSMUST00000210016/ENSMUSG00000065954, intron 1 of 5)	8	25672538	25730879	58342	2	ENSMUSG00000065954	ENSMUST00000210488	13505	12	Tacc1	ensembl_havana	protein_coding
253_S10_L001.insertion_sites.filtered	4	32079621	32079621	1	-	1	Distal Intergenic	4	31998624	31998741	118	2	ENSMUSG00000084440	ENSMUST00000122491	-80880	4	Gm26254	ensembl	snRNA
253_S10_L001.insertion_sites.filtered	14	51610924	51610924	1	-	1	Distal Intergenic	14	51599132	51599314	183	2	ENSMUSG00000090228	ENSMUST00000162079	-11610	2	Gm16289	havana	processed_pseudogene
253_S10_L001.insertion_sites.filtered	13	43610468	43610468	1	+	1	Distal Intergenic	13	43571010	43571341	332	1	ENSMUSG00000112942	ENSMUST00000220774	39458	2	Gm47597	havana	processed_pseudogene
253_S10_L001.insertion_sites.filtered	9	100347117	100347117	1	-	1	Intron (ENSMUST00000098458/ENSMUSG00000044244, intron 5 of 6)	9	100339774	100348928	9155	2	ENSMUSG00000044244	ENSMUST00000136606	1811	19	Il20rb	ensembl_havana	protein_coding
253_S10_L001.insertion_sites.filtered	13	101762654	101762654	1	-	1	Distal Intergenic	13	101742126	101742741	616	2	ENSMUSG00000099774	ENSMUST00000190179	-19913	2	Gm29341	havana	lncRNA
253_S10_L001.insertion_sites.filtered	9	108515733	108515733	1	+	1	Distal Intergenic	9	108539287	108542037	2751	1	ENSMUSG00000032602	ENSMUST00000194088	-23554	7	Slc25a20	ensembl_havana	protein_coding
253_S10_L001.insertion_sites.filtered	3	102723126	102723126	1	+	1	Distal Intergenic	3	102737810	102738134	325	1	ENSMUSG00000105672	ENSMUST00000198433	-14684	2	Gm42816	havana	unprocessed_pseudogene
253_S10_L001.insertion_sites.filtered	18	13760413	13760413	1	+	1	Distal Intergenic	18	13505146	13505609	464	1	ENSMUSG00000117367	ENSMUST00000235001	255267	2	Gm50093	havana	processed_pseudogene
253_S10_L001.insertion_sites.filtered	17	17866103	17866103	1	+	1	Distal Intergenic	17	17869083	17870145	1063	1	ENSMUSG00000116818	ENSMUST00000232676	-2980	2	Gm7513	havana	processed_pseudogene
253_S10_L001.insertion_sites.filtered	X	35345586	35345586	1	+	1	Distal Intergenic	20	35375763	35434912	59150	1	ENSMUSG00000017057	ENSMUST00000033418	-30177	10	Il13ra1	ensembl_havana	protein_coding
253_S10_L001.insertion_sites.filtered	17	26538684	26538684	1	+	1	Distal Intergenic	17	26488311	26489358	1048	1	ENSMUSG00000089764	ENSMUST00000162696	50373	3	Gm16580	havana	processed_pseudogene
253_S10_L001.insertion_sites.filtered	12	59278690	59278690	1	-	1	Distal Intergenic	12	59283893	59283962	70	2	ENSMUSG00002075460	ENSMUST00020183762	5272	1	Gm54529	ensembl	miRNA
253_S10_L001.insertion_sites.filtered	3	46488232	46488232	1	-	1	Distal Intergenic	3	46396632	46402654	6023	2	ENSMUSG00000090919	ENSMUST00000192793	-85578	7	Pabpc4l	ensembl_havana	protein_coding
253_S10_L001.insertion_sites.filtered	3	14707511	14707511	1	-	1	Distal Intergenic	3	14694012	14694300	289	2	ENSMUSG00000104249	ENSMUST00000195085	-13211	2	Gm38151	havana	processed_pseudogene
253_S10_L001.insertion_sites.filtered	1	21952086	21952086	1	-	1	Intron (ENSMUST00000029667/ENSMUSG00000028033, intron 1 of 13)	1	21647868	21926126	278259	2	ENSMUSG00000028033	ENSMUST00000134505	-25960	17	Kcnq5	ensembl_havana	protein_coding
253_S10_L001.insertion_sites.filtered	3	125139647	125139647	1	-	1	Distal Intergenic	3	125010564	125013202	2639	2	ENSMUSG00000106001	ENSMUST00000197548	-126445	2	Gm42826	havana	TEC
253_S10_L001.insertion_sites.filtered	15	84426784	84426784	1	+	1	Distal Intergenic	15	84553821	84587874	34054	1	ENSMUSG00000036106	ENSMUST00000171460	-127037	16	Prr5	ensembl_havana	protein_coding
253_S10_L001.insertion_sites.filtered	1	46966828	46966828	1	+	1	Distal Intergenic	1	47106948	47107185	238	1	ENSMUSG00000101921	ENSMUST00000186233	-140120	2	Gm28825	havana	processed_pseudogene
253_S10_L001.insertion_sites.filtered	14	40724141	40724141	1	-	1	Intron (ENSMUST00000022317/ENSMUSG00000021792, intron 3 of 5)	14	40720830	40725061	4232	2	ENSMUSG00000021792	ENSMUST00000135797	920	16	Prxl2a	ensembl_havana	protein_coding
253_S10_L001.insertion_sites.filtered	11	51879509	51879509	1	-	1	Exon (ENSMUST00000020657/ENSMUSG00000020390, exon 5 of 6)	11	51888397	51891306	2910	2	ENSMUSG00000020390	ENSMUST00000124699	11797	13	Ube2b	ensembl_havana	protein_coding
253_S10_L001.insertion_sites.filtered	16	91199245	91199245	1	-	1	Distal Intergenic	16	91130921	91164032	33112	2	ENSMUSG00000120333	ENSMUST00000242586	-35213	1	Gm36587	havana_tagene	lncRNA
253_S10_L001.insertion_sites.filtered	9	69037001	69037001	1	-	1	Distal Intergenic	9	69256171	69271529	15359	2	ENSMUSG00000086648	ENSMUST00000152570	234528	2	Gm15511	havana	lncRNA
253_S10_L001.insertion_sites.filtered	9	96284264	96284264	1	+	1	Distal Intergenic	9	96192619	96199956	7338	1	ENSMUSG00000032411	ENSMUST00000191133	91645	16	Tfdp2	ensembl_havana	protein_coding
253_S10_L001.insertion_sites.filtered	1	18982215	18982215	1	+	1	Distal Intergenic	1	19107490	19107601	112	1	ENSMUSG00000101644	ENSMUST00000185386	-125275	2	Gm28343	havana	processed_pseudogene
253_S10_L001.insertion_sites.filtered	11	25828950	25828950	1	+	1	Distal Intergenic	11	25635140	25635269	130	1	ENSMUSG00000064761	ENSMUST00000082827	193810	3	Gm23514	ensembl	snoRNA
253_S10_L001.insertion_sites.filtered	14	26932446	26932446	1	-	1	Distal Intergenic	14	27102689	27102807	119	2	ENSMUSG00002076936	ENSMUST00020183023	170361	1	Gm54449	ensembl	miRNA
253_S10_L001.insertion_sites.filtered	19	27803803	27803803	1	-	1	Intron (ENSMUST00000165566/ENSMUSG00000040929, intron 7 of 17)	19	27745541	27814246	68706	2	ENSMUSG00000040929	ENSMUST00000172498	10443	18	Rfx3	ensembl_havana	protein_coding
253_S10_L001.insertion_sites.filtered	14	60504531	60504531	1	+	1	Intron (ENSMUST00000022563/ENSMUSG00000021987, intron 1 of 13)	14	60502787	60537970	35184	1	ENSMUSG00000021987	ENSMUST00000224366	1744	10	Mtmr6	ensembl_havana	protein_coding
253_S10_L001.insertion_sites.filtered	11	18514232	18514232	1	+	1	Distal Intergenic	11	18386242	18386836	595	1	ENSMUSG00000102178	ENSMUST00000193385	127990	2	Gm37869	havana	TEC
253_S10_L001.insertion_sites.filtered	12	33159654	33159654	1	-	1	Downstream (2-3kb)	12	33083795	33142874	59080	2	ENSMUSG00000035860	ENSMUST00000095774	-16780	10	Cdhr3	ensembl_havana	protein_coding
253_S10_L001.insertion_sites.filtered	16	70590932	70590932	1	+	1	Distal Intergenic	16	70462194	70462572	379	1	ENSMUSG00000116758	ENSMUST00000232593	128738	2	Gm19291	havana	processed_pseudogene
253_S10_L001.insertion_sites.filtered	19	3857693	3857693	1	+	1	3' UTR	19	3854394	3857402	3009	1	ENSMUSG00000045098	ENSMUST00000176125	3299	20	Kmt5b	ensembl_havana	protein_coding
253_S10_L001.insertion_sites.filtered	16	35171386	35171386	1	+	1	Distal Intergenic	16	35202415	35202617	203	1	ENSMUSG00000064463	ENSMUST00000082529	-31029	3	Gm25079	ensembl	snoRNA
253_S10_L001.insertion_sites.filtered	5	21101781	21101781	1	+	1	Distal Intergenic	5	21087505	21089682	2178	1	ENSMUSG00000045435	ENSMUST00000196723	14276	10	Tmem60	ensembl_havana	protein_coding
253_S10_L001.insertion_sites.filtered	7	16006179	16006179	1	+	1	Distal Intergenic	7	16042318	16046339	4022	1	ENSMUSG00000002083	ENSMUST00000209688	-36139	14	Bbc3	ensembl_havana	protein_coding
253_S10_L001.insertion_sites.filtered	9	80043528	80043528	1	+	1	Promoter (<=1kb)	9	80043655	80051453	7799	1	ENSMUSG00000034252	ENSMUST00000175758	-127	15	Senp6	ensembl_havana	protein_coding
253_S10_L001.insertion_sites.filtered	10	90484074	90484074	1	+	1	Intron (ENSMUST00000183156/ENSMUSG00000058589, intron 16 of 25)	10	90412854	90805682	392829	1	ENSMUSG00000058589	ENSMUST00000099364	71220	16	Anks1b	ensembl_havana	protein_coding
253_S10_L001.insertion_sites.filtered	3	67153550	67153550	1	-	1	Distal Intergenic	3	67365334	67368967	3634	2	ENSMUSG00000047557	ENSMUST00000160827	215417	3	Lxn	ensembl_havana	protein_coding
253_S10_L001.insertion_sites.filtered	2	101797257	101797257	1	+	1	Distal Intergenic	2	101869968	101874168	4201	1	ENSMUSG00000085417	ENSMUST00000123891	-72711	3	Gm13919	havana	lncRNA
253_S10_L001.insertion_sites.filtered	4	78842829	78842829	1	+	1	Distal Intergenic	4	78615889	78617165	1277	1	ENSMUSG00000083629	ENSMUST00000119326	226940	2	Gm11262	havana	processed_pseudogene
253_S10_L001.insertion_sites.filtered	2	133881283	133881283	1	+	1	Distal Intergenic	2	133406628	133406714	87	1	ENSMUSG00000093338	ENSMUST00000175597	474655	3	Mir3090	mirbase	miRNA
253_S10_L001.insertion_sites.filtered	14	27467286	27467286	1	+	1	Intron (ENSMUST00000210135/ENSMUSG00000040640, intron 2 of 19)	14	27446593	27733724	287132	1	ENSMUSG00000040640	ENSMUST00000211627	20693	12	Erc2	ensembl_havana	protein_coding
253_S10_L001.insertion_sites.filtered	3	19715191	19715191	1	+	1	Intron (ENSMUST00000029139/ENSMUSG00000060913, intron 3 of 9)	3	19698672	19704202	5531	1	ENSMUSG00000060913	ENSMUST00000195744	16519	7	Trim55	ensembl_havana	protein_coding
253_S10_L001.insertion_sites.filtered	16	17011395	17011395	1	-	1	Intron (ENSMUST00000232139/ENSMUSG00000038965, intron 2 of 4)	16	16970182	17019323	49142	2	ENSMUSG00000038965	ENSMUST00000232668	7928	18	Ube2l3	ensembl_havana	protein_coding
253_S10_L001.insertion_sites.filtered	19	22597977	22597977	1	+	1	Intron (ENSMUST00000237357/ENSMUSG00000052387, intron 1 of 24)	19	22669965	22677671	7707	1	ENSMUSG00000052387	ENSMUST00000237455	-71988	17	Trpm3	ensembl_havana	protein_coding
253_S10_L001.insertion_sites.filtered	7	84216021	84216021	1	-	1	Distal Intergenic	7	84224923	84225050	128	2	ENSMUSG00000109513	ENSMUST00000208098	9029	2	Gm44928	havana	TEC
253_S10_L001.insertion_sites.filtered	8	125052317	125052317	1	+	1	Intron (ENSMUST00000034458/ENSMUSG00000089704, intron 6 of 15)	8	125022105	125072463	50359	1	ENSMUSG00000089704	ENSMUST00000147911	30212	10	Galnt2	ensembl_havana	protein_coding
253_S10_L001.insertion_sites.filtered	9	86511680	86511680	1	-	1	Intron (ENSMUST00000034989/ENSMUSG00000032418, intron 6 of 13)	9	86495594	86500790	5197	2	ENSMUSG00000032418	ENSMUST00000189847	-10890	16	Me1	ensembl_havana	protein_coding
253_S10_L001.insertion_sites.filtered	15	36622966	36622966	1	+	1	Distal Intergenic	15	36629404	36630235	832	1	ENSMUSG00000115037	ENSMUST00000228278	-6438	2	Gm49262	havana	lncRNA
253_S10_L001.insertion_sites.filtered	15	63856592	63856592	1	-	1	Intron (ENSMUST00000063838/ENSMUSG00000022378, intron 1 of 11)	15	63802791	63869818	67028	2	ENSMUSG00000022378	ENSMUST00000164532	13226	15	Cyrib	ensembl_havana	protein_coding
253_S10_L001.insertion_sites.filtered	14	13364952	13364952	1	-	1	Distal Intergenic	14	13010593	13069149	58557	2	ENSMUSG00000114615	ENSMUST00000224264	-295803	2	Gm48370	havana	lncRNA
253_S10_L001.insertion_sites.filtered	18	50166779	50166779	1	-	1	Distal Intergenic	18	50185386	50186672	1287	2	ENSMUSG00000086600	ENSMUST00000147073	19893	9	C030005K06Rik	havana	lncRNA
253_S10_L001.insertion_sites.filtered	12	115850387	115850387	1	-	1	Downstream (1-2kb)	12	115851716	115852148	433	2	ENSMUSG00000105123	ENSMUST00000200152	1761	2	Ighv1-79	havana	IG_V_pseudogene
253_S10_L001.insertion_sites.filtered	6	75155091	75155091	1	-	1	Distal Intergenic	6	75164650	75165151	502	2	ENSMUSG00000107467	ENSMUST00000204463	10060	2	Gm8992	havana	processed_pseudogene
253_S10_L001.insertion_sites.filtered	2	16399836	16399836	1	-	1	Distal Intergenic	2	16027919	16028236	318	2	ENSMUSG00000103865	ENSMUST00000193596	-371600	2	Gm37416	havana	TEC
253_S10_L001.insertion_sites.filtered	15	48227422	48227422	1	-	1	Intron (ENSMUST00000160658/ENSMUSG00000022311, intron 5 of 68)	15	47445119	47865017	419899	2	ENSMUSG00000022311	ENSMUST00000161653	-362405	16	Csmd3	ensembl_havana	protein_coding
253_S10_L001.insertion_sites.filtered	6	96612908	96612908	1	-	1	Distal Intergenic	6	96537722	96537825	104	2	ENSMUSG00000077598	ENSMUST00000104410	-75083	4	Gm26011	ensembl	snRNA
253_S10_L001.insertion_sites.filtered	15	5365445	5365445	1	-	1	Distal Intergenic	15	5344814	5345342	529	2	ENSMUSG00000114992	ENSMUST00000227164	-20103	2	Gm2150	havana	processed_pseudogene
253_S10_L001.insertion_sites.filtered	6	36343681	36343681	1	-	1	Intron (ENSMUST00000101535/ENSMUSG00000073154, intron 2 of 4)	6	36186555	36364786	178232	2	ENSMUSG00000073154	ENSMUST00000101535	21105	12	9330158H04Rik	ensembl_havana	lncRNA
253_S10_L001.insertion_sites.filtered	18	8210492	8210492	1	+	1	Distal Intergenic	18	8183267	8188518	5252	1	ENSMUSG00000117490	ENSMUST00000234300	27225	2	Gm35031	havana	lncRNA
253_S10_L001.insertion_sites.filtered	11	84877146	84877146	1	+	1	Distal Intergenic	11	84855173	84856870	1698	1	ENSMUSG00000000805	ENSMUST00000108076	21973	19	Car4	ensembl_havana	protein_coding
254_S11_L001.insertion_sites.filtered	5	20354201	20354201	1	-	102	Distal Intergenic	5	20319318	20319445	128	2	ENSMUSG00000077171	ENSMUST00000103983	-34756	3	Gm25761	ensembl	snoRNA
254_S11_L001.insertion_sites.filtered	1	69595700	69595700	1	+	60	Distal Intergenic	1	69553091	69586866	33776	1	ENSMUSG00000101156	ENSMUST00000187100	42609	2	Gm29114	havana	lncRNA
254_S11_L001.insertion_sites.filtered	16	8658044	8658044	1	+	25	Intron (ENSMUST00000023150/ENSMUSG00000022507, intron 2 of 3)	16	8649185	8661995	12811	1	ENSMUSG00000022507	ENSMUST00000229318	8859	7	Hapstr1	ensembl_havana	protein_coding
254_S11_L001.insertion_sites.filtered	11	23640410	23640410	1	-	24	Distal Intergenic	11	23596479	23615959	19481	2	ENSMUSG00000020283	ENSMUST00000020523	-24451	6	Pex13	ensembl_havana	protein_coding
254_S11_L001.insertion_sites.filtered	13	24794505	24794505	1	-	23	Distal Intergenic	13	24781596	24788908	7313	2	ENSMUSG00000121648	ENSMUST00000135889	-5597	1	NA	havana	lncRNA
254_S11_L001.insertion_sites.filtered	5	147167550	147167550	1	+	13	Distal Intergenic	5	147206769	147212658	5890	1	ENSMUSG00000029644	ENSMUST00000085591	-39219	8	Pdx1	ensembl_havana	protein_coding
254_S11_L001.insertion_sites.filtered	8	123096690	123096690	1	+	12	Distal Intergenic	8	123100776	123103183	2408	1	ENSMUSG00000093682	ENSMUST00000176061	-4086	2	Gm20681	havana	lncRNA
254_S11_L001.insertion_sites.filtered	19	12238078	12238078	1	+	11	Promoter (<=1kb)	19	12238396	12247751	9356	1	ENSMUSG00000060049	ENSMUST00000207969	-318	6	Or5an11	ensembl_havana	protein_coding
254_S11_L001.insertion_sites.filtered	1	93227902	93227902	1	-	11	3' UTR	1	93229150	93230624	1475	2	ENSMUSG00000026273	ENSMUST00000136754	2722	14	Mterf4	ensembl_havana	protein_coding
254_S11_L001.insertion_sites.filtered	5	137163854	137163854	1	-	10	3' UTR	5	137163809	137167975	4167	2	ENSMUSG00000037390	ENSMUST00000160630	4121	14	Muc17	ensembl_havana	protein_coding
254_S11_L001.insertion_sites.filtered	19	21437275	21437275	1	-	10	Intron (ENSMUST00000087600/ENSMUSG00000058624, intron 1 of 13)	19	21396089	21449952	53864	2	ENSMUSG00000058624	ENSMUST00000136258	12677	14	Gda	ensembl_havana	protein_coding
254_S11_L001.insertion_sites.filtered	17	15333481	15333481	1	-	9	Distal Intergenic	17	15247416	15261750	14335	2	ENSMUSG00000079707	ENSMUST00000040746	-71731	11	Dynlt2a1	ensembl_havana	protein_coding
254_S11_L001.insertion_sites.filtered	15	97787186	97787186	1	+	9	Distal Intergenic	15	97833166	97833476	311	1	ENSMUSG00002075036	ENSMUST00020181816	-45980	1	Gm54849	ensembl	misc_RNA
254_S11_L001.insertion_sites.filtered	7	16109111	16109111	1	+	8	Distal Intergenic	7	16133534	16134828	1295	1	ENSMUSG00000120191	ENSMUST00000241816	-24423	1	Gm57198	havana_tagene	lncRNA
254_S11_L001.insertion_sites.filtered	19	25196042	25196042	1	-	8	Distal Intergenic	19	25143449	25143580	132	2	ENSMUSG00000065634	ENSMUST00000083700	-52462	3	Gm24252	ensembl	snoRNA
254_S11_L001.insertion_sites.filtered	3	56606011	56606011	1	+	7	Distal Intergenic	3	56961571	56961700	130	1	ENSMUSG00000118960	ENSMUST00000239689	-355560	1	Gm22269	ensembl	snoRNA
254_S11_L001.insertion_sites.filtered	19	3573993	3573993	1	-	7	Intron (ENSMUST00000025846/ENSMUSG00000024908, intron 3 of 22)	19	3561495	3571747	10253	2	ENSMUSG00000024908	ENSMUST00000225339	-2246	16	Ppp6r3	ensembl_havana	protein_coding
254_S11_L001.insertion_sites.filtered	13	103902195	103902195	1	-	7	Promoter (<=1kb)	13	103889176	103901541	12366	2	ENSMUSG00000032621	ENSMUST00000210836	-654	9	Srek1	ensembl_havana	protein_coding
254_S11_L001.insertion_sites.filtered	X	9174145	9174145	1	-	7	Distal Intergenic	20	9193988	9194347	360	2	ENSMUSG00000083670	ENSMUST00000119858	20202	2	Gm6829	havana	processed_pseudogene
254_S11_L001.insertion_sites.filtered	4	119316119	119316119	1	-	6	Distal Intergenic	4	119331746	119349706	17961	2	ENSMUSG00000048899	ENSMUST00000126728	33587	9	Rimkla	ensembl_havana	protein_coding
254_S11_L001.insertion_sites.filtered	16	50153602	50153602	1	+	6	Distal Intergenic	16	50346608	50377844	31237	1	ENSMUSG00000097694	ENSMUST00000231801	-193006	9	G730013B05Rik	havana	lncRNA
254_S11_L001.insertion_sites.filtered	18	33948900	33948900	1	+	5	Distal Intergenic	18	33928217	33928348	132	1	ENSMUSG00000092819	ENSMUST00000175078	20683	3	Gm23639	ensembl	snoRNA
254_S11_L001.insertion_sites.filtered	16	45587840	45587840	1	+	5	Distal Intergenic	16	45556866	45557681	816	1	ENSMUSG00000086237	ENSMUST00000138539	30974	2	Gm15591	havana	lncRNA
254_S11_L001.insertion_sites.filtered	3	140140782	140140782	1	+	4	Distal Intergenic	3	139875045	139875972	928	1	ENSMUSG00000106207	ENSMUST00000196798	265737	2	Gm19184	havana	processed_pseudogene
254_S11_L001.insertion_sites.filtered	1	174151847	174151847	1	+	4	Distal Intergenic	1	174158084	174160439	2356	1	ENSMUSG00000026531	ENSMUST00000027816	-6237	5	Mptx1	ensembl_havana	protein_coding
254_S11_L001.insertion_sites.filtered	17	45081620	45081620	1	+	4	Distal Intergenic	17	45088039	45430177	342139	1	ENSMUSG00000038954	ENSMUST00000050630	-6419	15	Supt3	ensembl_havana	protein_coding
